Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text,Processed Review Text,Processed Review Title
2,Barmans.co.uk,['Restaurant'],4.6,2016-11-14,HW,Order of flairco bottles,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Good service but did not supply Flairco bottles as stated on website and we need industry standard for our training and events so had to return. No quibble and prompt refund.,good servic demand flair bottl state webster need industri standard train event return bubbl prompt refund,order flair bottl
2,Barmans.co.uk,['Restaurant'],4.6,2016-12-14,Kerri Garner,Tall Sherry Glass/Champagne flute 160ml,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...","Poor sizing, item appears a lot smaller than advertised online!",poor seiz item appear lot smaller advertis onlin,tall sherri flute 160ml
2,Nisbets Limited,['Restaurant'],2.0,2023-12-18,APK,Ordered some glassware for Christmas,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Ordered some glassware for Christmas, some of which was on back order. First lot came as promised, but just chased the second lot to be told they won’t be delivered until after 7th January despite being told they would be delivered on the 18th December.  Don’t buy from these guys unless the item is actually in stock.",order glasswar christma back order first lot came promis chase second lot told deliv th januari despit told would deliv decemb buy gun unless item actual stock,order glasswar christma
2,Nisbets Limited,['Restaurant'],2.0,2023-04-11,JPD,Website should load instantly in this day and age,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","I have ordered a few items from Nisbets recently and have found the delivery process fast and reliable. I did not order new commercial kitchen appliances as prices tend to be higher.My biggest gripe, and feedback to Nisbets, is the terrible loading time of your website. Regardless of device type (laptop, iPhone, iPad) and with very high speed Wi-Fi or 5G the site is so slow to load from google or typing the URL in directly. I decided to write this review as I have just placed another order with a different supplier for this reason. If the site was fast as it should be, I would have placed many more orders.",order item islet recent found deliveri process fast reliabl disord new commerci kitchen applianc price tend biggest grip feedback islet terribl load time webster regardless devic type lawton phone pad high speed g site slow load goos tie curl directli decid write review place anoth order differ supplier reason site fast would place mani order,webster load instantli day age
2,Nisbets Limited,['Restaurant'],2.0,2022-12-02,Mr Ahmed,Crap Customer Service,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","I placed a large order for a range of butchery equipment (meat grinder, meat saw plus a spare blade, and some butcher's knives, spares for the grinder etc. Competitive prices but what a palaver I had to go through to prove my age due to the knives. This was the 2nd or 3rd time I bought knives from Nisbet but they obviously keep no records. I'm an OAP but STILL had to show the delivery driver my passport as proof of age. The spare saw-blade was delivered late, and yet again the delivery driver was instructed to ask for proof of age. These people obviously have NO RECORDS of previous purchases by the same customer. Get your act together Nisbets!",place larg order rang butcher equip meat grinder meat saw plu spare blade butcher knive spare grinder etc competit price palac go prove age due knive rd time bought knive nisbet obvious keep record cap still show deliveri driver passport proof age spare deliv late yet deliveri driver instruct ask proof age peopl obvious record previou purchas custom get act togeth islet,cap custom servic
2,Nisbets Limited,['Restaurant'],2.0,2023-09-12,lizp,uncontactable when help required,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","I needed to use Nisbets return service and was pleased to hear they would collect the item free of charge.  All seemed well - I received a phone call, selected a date to suit my diary and got messages from Parcelforce.  The collection was due today between 11.50 and 12.50.  It is now 15.30.  Parcelforce do not have any menu. options for collection services, only parcel tracking etc.  I have dialled Nisbets Bristol no. some 14 times now - they are constantly busy.  The Shoreditch store do not have a phone number or chat service in their website, and none of their FAQs are helpful.  Even their ""feedback"" page doesn't allow contact - its just boasting about how good they reckon their feedback is.  I am not going to wait in the rest of the day.  Very annoying and has put me off a store which, previously, I had very positive feelings about. Order no. UK15250337 for John Kirwan",need use islet return servic pleas hear would collect item free charg seem well receiv phone call select date suit diari got messag parcelforc collect due today parcelforc lack menu option collect servic parcel crack etc call islet bristol time constantli busi shoreditch store lack phone number chat servic webster none fad help even feedback page allow contact boast good reckon feedback stay_in_plac wait rest day annoy put store previous posit feel order uk15250337 john kirwan,uncontact help requir
2,Nisbets Limited,['Restaurant'],2.0,2023-01-20,Bill B,If your website says you will deliver…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","If your website says you will deliver the next day then you should.  I get there are issues with parcelforce bit that's not what your website says is it?  Perhaps alter your wording to something like 'we will do our very best to deliver the next day but once it leaves our warehouse it's in a third parties hands who may fail us......'  well something like that.  We are in business and need to know what when equipment will be delivered.  You were on 1 star but the young lady on customer services was a credit to you.  Pull your socks up and be honest, we know there are problems so manage expectations properly!",webster say deliv next day get issu parcelforc bit webster say perhap alter word someth like best deliv next day leav warehous third parti hand may fail us well someth like busi need know equip deliv star young ladi custom servic credit pull sock honest know problem manag expect properli,webster say
2,Nisbets Limited,['Restaurant'],2.0,2023-10-11,Vittorio Maschio,Delivery extra charges,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.",It's the second time that we have paid an £8 extra charge to get delivery by 12am but the delivery arrives late when the office is closed.Not good at all,second time paid extra charg get deliveri deliveri arriv late offic good,deliveri extra charg
2,Nisbets Limited,['Restaurant'],2.0,2023-01-07,Sue Levinski,You really could do better,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Sorry for a bad review guys but in this occasion you failed. I placed my order and when nothing came a week later tried to contact you for an update. Impossible to find a number to contact you on to start with and eventually I found a way to chat with you on line. I was told my order had been over looked, sorry and it would now be processed. The order did come eventually and unfortunately the aprons which I had ordered were missing from the order. Once again going through the process of contacting you and was told the courier had lost them and more would be sent out. That was Friday and I was told they would come Saturday but they came the following Monday. I lost several days waiting in for these items so overall I'm not happy and as such wouldn't order from you again. On a positive note your prices are good, you have a good selection of items available and the people manning the chat line and really nice and helpful. I no longer have my invoice so can't give you my order number but check your records and you'll see I am speaking the truth",sorri bad review gun occas fail place order noth came week later tri contact updat imposs find number contact start eventu found way chat line told order look sorri would process order come eventu unfortun apron order miss order go process contract told courier lost would sent friday told would come saturday came follow monday lost sever day wait item overal unhappi would order posit note price good good select item avail peopl man chat line realli nice help longer voic ca give order number check record see speak truth,realli could better
2,Nisbets Limited,['Restaurant'],2.0,2023-08-28,Tristan Davis,Very rude staff,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Very rude staff, didn’t want to show me the product that I wanted to purchase. Poor manors, terrible attitude. I’ll be using Amazon next time.",rude staff want show product want purchas poor manor terribl attitud use amazon next time,rude staff
2,Nisbets Limited,['Restaurant'],2.0,2023-03-13,JULIE,lOOKING FOR BLACK BAGS IT SAYS ON…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.",LOOKING FOR BLACK BAGS IT SAYS ON SEARCH THAT THEY ARE £ 14.99 AND GIVES THE OPTION TO ADD TO BASKET THEN THE PRICE CHANGES TO £18.49 THIS SHOULD BE STATED AS THE PURCHASE NEEDS TO BE 1000 BAGS TO GET THIS PRICE,look black bag say search give option add basket price chang state purchas need bag get price,look black bag say
2,Zizzi Ristorante,['Restaurant'],2.2,2023-12-28,Elizabeth,Cambridge Regent Street,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Went to Cambridge Regent Street a couple of years ago, it wasn't good.Decided to give it another try this evening during the Xmas break.Server asked what drinks we'd like, 2 cappuccinos we said, but no hot drinks were available, even though they were on the drinks menu, same with still lemonade, annoying.Starters took 40 minutes to arrive, we were given the wrong mains, but this was quickly rectified.Tried multiple times to get attention as we wanted to pay and leave, as we'd been there 1 hour and 45 minutes.Then the server said our gift card wouldn't scan, so we had to pay in full with a credit card.Definitely won't ever go back.Cannot recommend.",went cambridg regent street coupl year ago give anoth tri even ask drink like cappuccino said hot drink avail even though drink menu still lemonad took minut arriv given wrong main quickli multipl time get attent want pay leav hour server said gift card would scan pay full credit wo ever go recommend,cambridg regent street
2,Zizzi Ristorante,['Restaurant'],2.2,2023-12-16,Louise Clark,Leave alone,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","In London yesterday with family, we usually go to Bella Italia which we enjoy. However it was very booked so we ended up at Zizzi in the Strand. The food we ordered was extremely overpriced for what it was, and it wasn’t even that great very bland no offer of Parmesan no offer of sauce nothing. The staff were not attentive at all to the point where you have to order anything else you want or need from a QR code. The cheek here is they add 10% service charge, really? Don’t bother with the coolers I had a raspberry and mint soda at the cost of nearly £6. It was tiny and tasted like raspberry squash. Bottom line £80 for three peoples food, tasted like rubbish with no service at all. Never going back.",london yesterday famili usual go bell italian enjoy howev book end dizzi strand food order extrem overpr even great bland offer partisan offer sauc noth staff inattent point order anyth els want need code cheek add servic charg realli bother cooker raspberri mint soda cost nearli tini tast like raspberri squar bottom line three peopl food tast like rubbish servic never go back,leav alon
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-12,Paul Corcoran,Bluewater. Disappointingly poor.,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Bluewater.Crumbs and debris left at table chairs / benches which I had to clean off myself. Online ordering / payment system flawed. I would suggest ditching until it’s developed and tested to the standard of the pizza express one. Meal I wanted from the menu not available and was not told at time of being seated. Only discovered when tried to order it.Food quality fine but not outstanding so didn’t balance out issues described above.,debri left tabl chair bench clean onlin order payment system flow would suggest ditch develop test standard penza express one meal want menu avail told time seat discov tri order qualiti fine outstand balanc issu describ,bluewat disappoint poor
2,Zizzi Ristorante,['Restaurant'],2.2,2023-11-17,Alisha,I was at Bracknell Zizzi last week,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",I was at Bracknell Zizzi last week. I asked to have a little biscuit next to my coffee which I always have at Camberly Zizzi and love the great almond flavor in the biscuit as it goes so well with my coffee. The waitress said they didn’t serve the coffees with Biscuits at Zizzis. I argued my point by showing the photo of a coffee in their menu with a biscuit. She then argued back saying it was not written in their menu that coffee came with a biscuit. I tried to explain that a little biscuit is like serving the coffee with sugar next to it and it’s not a big deal and doesn’t supposed to go on the menu and I always have my coffee with a biscuit in Zizies. This waitress was constantly arguing with me saying she worked at Zizies for so long and never seen a coffee served with a biscuit. I couldn’t believe that I was arguing with a waitress over a biscuit and I wonder what planet this waitress was from! Thanks to another member of the staff (I believe he was the manager) the conversation was calmed down. This person should definitely be educated about the possible ways of serving a coffee in restaurants!,bracknel dizzi last week ask littl biscuit next coffe alway somberli dizzi love great almond flavor biscuit goe well coffe wit said serv coffe biscuit zizzi argu point show photo coffe menu biscuit argu back say spoken menu coffe came biscuit tri explain littl biscuit like serv coffe sugar next big deal suppos go menu alway coffe biscuit citi wit constantli argu say work citi long never seen coffe serv biscuit believ argu wit biscuit wonder planet wit thank anoth member staff believ manag convers calm person definit educ possibl way serv coffe restaur,bracknel dizzi last week
2,Zizzi Ristorante,['Restaurant'],2.2,2023-12-03,Adrian Richards,Microwaved pasta,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Attended the Gloucester restaurant at 430pm to be told that they had run out of pizza dough! Really?Ordered some fresh pasta and my wife saw them warm it in a microwave!Last time I will be going there. Their standards have fallen so far. One of the waiters was wearing a hoody with the hood pulled over his head, I didn’t know whether he was going to serve or mug someone. Not good.",attend gloucest restaur 430pm told run penza dough realli order fresh past wife saw warm microwav last time go standard fallen far one water wear hood hood pull head know whether go serv mug someon evil,microwav past
2,Zizzi Ristorante,['Restaurant'],2.2,2023-06-09,Rosina,Zizzi Pork Belly (hardly any meat),"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Zizzi Bromley I ordered Herb rolled porchetta pork belly with crispy crackling and Roquito hot honey. Served with rainbow heritage carrots, garlic spinach and cubetti diced potatoes, what came was a tiny piece pork belly. Tons of potatoes few bits of chopped carrot, no crackling. Not at all worth £17! I told manageress not happy to pay for it, she said she completely understood, she said I wasn't first to complain. They offered me a different main, but my daughter had hers already so I just had a starter. They gave me this free of charge. Manageress and waitress were so apologetic.",dizzi trolley order herb roll porchetta pork belli crisp crackl mosquito hot honey serv rainbow heritag carrot garlic spinal cubetti die potato came tini piec pork belli ton potato bit chop carrot crackl worth told manageress unhappi pay said complet understood said first complain offer differ main daughter alreadi start gave free charg manageress wit apologet,dizzi pork belli hardli meat
2,Zizzi Ristorante,['Restaurant'],2.2,2023-09-28,Bev Steele,Gluten free,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","This is the 2nd time I've ordered delivery via Uber eats. I can't have gluten and first order was a gluten free pizza wasn't great but decided to give them the benefit of the doubt and Tonight ordered plain margherita and a new beef ragu pasta dish which I shared with a friend.I know gluten free pasta and pizza isn't great but for £29 I would have thought in this day and age pizza base would be a bit better. Pizza resembled a pretty soggy cheese on very thin toast and the pasta, it's wasn't great. Pre my gluten free days I remember getting beef ragu from Tesco and it tasted better than this. Gluten free or not gluten free for the price it should taste a lot better.",time order deliveri via user eat ca lumen first order lumen free penza great decid give benefit doubt tonight order plain margherita new beef rage past dish share know lumen free past penza great would thought day age penza base would bit better penza resembl pretti foggi chees thin toast past great pre lumen free day rememb get beef rage test tast better lumen free lumen free price tast lot better,lumen free
2,Zizzi Ristorante,['Restaurant'],2.2,2022-11-22,Andrea Baker ,Poor,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Nottingham restaurant ...Tables too close togetherOver done pasta in a waterybland sauceNo pinot grigio No pesto russoDry chicken Had to ask for cutlery then dumped downNo pepper or parmesan offeredNever asked if food was okTomato sauce was just raw tomatoes on starter,nottingham restaur tabl close togetherov done past waterybland saucer pint origin pest russodri chicken ask cutleri dump pepper partisan offerednev ask food tomato sauc raw potato start,poor
2,Zizzi Ristorante,['Restaurant'],2.2,2023-11-22,MRSTRESSAPECK,Their non gluten menu looks fantastic BUT,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Their non gluten menu looks fantastic. Unfortunately, half the items aren’t available for delivery. Sad.",non lumen menu look fantast unfortun half item avail deliveri sad,non lumen menu look fantast
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-16,Janet Smith,Disappointing,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Visited Canterbury Zizzi, the woman who was supposed to welcome us & show us to our table was down right rude & seemed as if she couldn’t be bothered. The restaurant didn’t look tidy but it was clean. The food was not up to standard i.e. garlic bread was burnt, sauce was runny & chicken was chewy.The man that served us was reasonably pleasant. Needless to say I & my guests won’t be in any hurry to return.",visit canterburi dizzi woman suppos welcom us show us tabl right rude seem gather restaur look tidi clean food standard garlic bread burnt sauc funni chicken man serv us reason pleasant needless say guest hurri return,disappoint
2,Zizzi Ristorante,['Restaurant'],2.2,2023-06-06,Annette Noon,Zizzi Hull,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","I received a call 2 hours before my booking at Hull Zizzi to inform me the pizza oven was broken, and did I still want my booking. I agreed as it was pretty late to find anywhere else.Our waitress was lovely, but the general atmosphere was poor.We asked if we could have complimentary fries due to the inconvenience, but this was refused by the chef. We did order fries, but these came after our meal, they seem to have been forgotten.The food we received was tasty (apart from the small bowl of free pasta chips) but VERY expensive.Sadly I would not return to this restaurant.",receiv call hour book hull dizzi inform penza oven broken still want book agre pretti late find anywher wit love gener atmospher ask could complimentari fire due inconveni refus chef order fire came meal seem food receiv tast apart small bowl free past chip would return restaur,dizzi hull
2,Zizzi Ristorante,['Restaurant'],2.2,2022-12-06,Geoffrey Bowe,Guilty of using cheaper ingredients and…,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Guilty of using cheaper ingredients and charging more!! The bruscetta is no longer ciabatta but on bread which got very soggy and yukky. They said they changed because ciabatta goes stale quicker than bread but that's not my experience and sounds like a feeble excuse.,guilti use cheaper ingredi charg bruscetta longer ciabatta bread got foggi lucki said chang ciabatta goe stale quicker bread experi sound like feebl excus,guilti use cheaper ingredi
2,Zizzi Ristorante,['Restaurant'],2.2,2022-08-19,Ronald Evans,Zizzi's Cambridge,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","The menu has been reduced removing our favourite items. Seemed to serve mainly pizza. The restaurant was incredibly noisy with young children screaming and uncontrolled by parents. We ordered and waited an hour for our food to arrive. I had king prawn linguini which tasted as if it had come from a Heinz spaghetti tin. If the half a dozen prawns were King prawns they'd shrunk! We were offered a free dessert, but got fed up waiting. Instead we accepted a reduction of one meal from the bill. The only good point was the staff who were apologetic and courteous.",menu reduc remov favourit item seem serv mainli penza restaur incred noisi young children scream uncontrol parent order wait hour food arriv king drawn linguini tast come spaghetti tin half dozen pawn king pawn shrunk offer free dessert got fed wait instead accept reduct one meal bill good point staff apologet courteou,dizzi cambridg
2,Zizzi Ristorante,['Restaurant'],2.2,2023-07-29,Terry,29/07/23 Having booked a table for four…,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","29/07/23 Having booked a table for four we had an afternoon meal at Zizzi's, Loughton. The food was reasonable, but I was disappointed that the prawn starter now came with a dip, and not the smokey tangy sauce that it had previously been served with. The serving staff were all very good. When it came to paying the bill I tried to pay part of the bill with a gift card. All four serving staff tried numerous times to access it, but with no good result, I eventually paid the bill in full by credit card. Between subtle differences in the food presentation and paying the bill I found the experience disappointing. The next evening the card was taken, on the first occasion it was presented, as part payment of a meal at a local Nando's restaurant. If this is a ploy by Zizzi to get immediate full payment from customers they have now lost a very regular customer.",book tabl four afternoon meal dizzi stoughton food reason disappoint drawn start came dip smoke taney sauc previous serv serv staff good came pay bill tri pay part bill gift card four serv staff tri numer time access good result eventu paid bill full credit card subtl differ food present pay bill found experi disappoint next even card taken first occas present part payment meal local restaur play dizzi get immedi full payment custom lost regular custom,book tabl
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-25,John Groves,Disappointing meal at High Wycombe…,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Disappointing meal at High Wycombe branch. Paid £66 for a meal which included bruschetta - their idea of bruschetta consisted of two slices of toast with 6 tomatoes cut in half by the side and a teaspoon of pesto - THIS IS NOT bruschetta! I would also advise against ordering the sharing platters - not worth the £16. The staff inturrupted our starters to tell us the mains were ready and asked if we'd finished our starters when it was clear we were still eating. We felt our meal was rushed and uncomfortable. My wife asked for a box for her remaining pizza and the waitress threw the empty box on the table for my wife to pack up her remaining pizza. Not what I would expect of serving staff. Obviously little or no training given to their staff. Avoid! Avoid! Avoid!I didn't complain to the manager as I thought it would be pointless and just wanted to leave as soon as possible.Needless to say we willl not be visiting this restaurant again.,disappoint meal high wycomb branch paid meal includ bruschetta idea bruschetta consist two slice toast potato cut half side teaspoon pest bruschetta would also advis order share planter worthless staff interrupt state tell us main readi ask finish state clear still eat felt meal rush uncomfort wife ask box remain penza wit threw empti box tabl wife pack remain penza would expect serv staff obvious littl train given staff avoid avoid avoid complain manag thought would painless want leav soon say differ visit restaur,disappoint meal high
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-15,angel Samsung,Rubbish,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Reading Oracle.  Food.. bland... awful. MUSHROOM starter... frozen seabass, fresh pasta is definitely not fresh.. I would say pound land pasta. Avoid at all cost. Manager and  waiter Clive.. really nice and welcoming. ( FOR £77.00 definitely not worth it!!!)",read oracl food bland aw mushroom start frozen seabass fresh past definit stale would say pound land past avoid cost manag waiter live realli nice welcom definit worthless,rubbish
2,Zizzi Ristorante,['Restaurant'],2.2,2022-08-22,Maurice,Dissapointed,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Was it us or were we not made to feel very welcome at Henley on 20th August? The service was slow (were they really that busy, there were lots of empty tables?) and the food was a tad disappointing. But then our big concern was when we came to pay the bill - credit cards could not be accepted!! Whilst we might sympathize we don't carry much cash but managed to find just about enough so did not have to wash the dishes (-: Not a good experience.",us unmad feel welcom henri august servic slow realli busi lot empti tabl food disappoint big concern came pay bill credit card could differ accept whilst might sympath carri much cash manag find enough lack wash dish good experi,disappoint
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-31,Hannah ,I went to zizzi in Bradford,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","I went to zizzi in Bradford. It was a bad experience for such a popular restaurant. We went in for a table and the lady searing us wasn't sure where to seat us even though there was no one in the restaurant and had to go ask a colleague where she should sit us. I ordered the bruscetta to start and it was literally tomatoes on toast, no onions and no balsamic vinegar. The main was just ok, nothing special. When we wanted another drink, we had to leave our table to find a server, to find them all stood in a corner just talking a laughing. Same again when we wanted the bill, had to leave the table to find a server. It was as though no one was interested in keeping the customers happy, no wonder it was empty. Was my first and last experience at zizzi.",went dizzi bradford bad experi popular restaur went tabl ladi hear us sure seat us even though one restaur go ask colleagu sit us order bruscetta start liter potato toast onion balsam vinegar main ok noth special want anoth drink leav tabl find server find stood corner talk laugh want bill leav tabl find server though one interest keep custom happi wonder empti first last experi dizzi,went dizzi bradford
2,Zizzi Ristorante,['Restaurant'],2.2,2022-08-19,Maria McMahon,Zizzi Hampton Court,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Zizzi Hampton Court - The meal and service was generally good.  I ordered the chicken Milanese, which I have had before and it was delicious but this time I was served what looked like a giant chicken nugget, not a chicken breast but reformed chicken with breadcrumbs... The chef then had the cheek to tell me that it was a butterflied breast of chicken that had been banged out.  It was not a chicken breast !  Overall disappointed with no reduction in the bill either... will not be returning",dizzi hampton court meal servic gener good order chicken mild delici time serv look like giant chicken suggest chicken breast reform chicken breadcrumb chef cheek tell butterfli breast chicken bang chicken breast overal disappoint reduct bill either differ return,dizzi hampton court
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-28,customer,I ordered a Vegan green risotto and was…,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",I ordered a Vegan green risotto and was SO disappointed as the portion size was teeny and clearly too little a portion for a main. It was topped with lots of lettuce which felt was a deliberate attempt to disguise it! I shall not be returning again and used to enjoy Zizzi’s. Frankly pathetic,order began green risotto disappoint portion size clearli littl portion main top lot lectur felt deliber attempt disguis shall differ return use enjoy dizzi frankli pathet,order began green risotto
2,Zizzi Ristorante,['Restaurant'],2.2,2023-06-06,paul williams,Not good,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Ordered 2 -  6 layer lasagne - nothing like shown in the menu -  60% sauce - little meat - add a bottle of beer and a bottle of cider £42 - when has a lunch time treat cost this much !,order layer latan noth like shown menu sauc littl meat add bottl beer bottl cider lunch time treat cost much,evil
2,Zizzi Ristorante,['Restaurant'],2.2,2023-02-20,Stephen J B Clark,Disappointing Level 2 Southampton,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","The servers were friendly and polite, however the quality stopped there. We were a group of four having lunch at 3 p.m..The order consisted of  1xChicken Prosciutto Salad, 1xClassic Pinole, 1xMeatballs Casareccia and finally a Chicken Risotto. The first two choices were enjoyed, however the second two were very disappointing.The meatballs were almost purified and the rich sauce non existent, liberally sprinkled with dry tasteless breadcrumbs. Two mouthfuls, the rest was not consumed. The risotto was the worst I had ever consumed and did not appear or taste as good as the menu described. It was watery, it lacked flavour and the leeks were tough.On receiving the check, the server was very understanding and reimbursed us for one dish, though I think it should have been for the two so called hot dishes.Considering the tables covered at that time of day, about 5, with no pressure on the staff, you would think the quality of all the food would have been at least 99%.I doubt, by the reviews I have read and my experience, that I will attend Zizzi again.Thank you.",serv friendli polit howev qualiti stop group four lunch order consist chicken prosciutto salad classic singl 1xmeatbal casareccia final chicken risotto first two choic enjoy howev second two meatbal almost purifi rich sauc non extent liber sprinkl dri tactless breadcrumb two youth rest abstain risotto worst ever consum disappear tast good menu describ wateri lack flavour week receiv check server understand reimburs us one dish though think two call hot tabl cover time day pressur staff would think qualiti food would least doubt review read experi attend dizzi,disappoint level southampton
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-19,Flo Nöö,Everything but italian food,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Food took way too long to be put out, cold, i had ordered pasta bolognese and it tasted like a bad marinara sauce. How can you call yourself an italian food serving restaurant and not even come close to itDo not recommend.",food took way long put cold order past bolognes tast like bad marin sauc call italian food serv restaur odd come close recommend,everyth italian food
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-01,Vivien MD Moore,Risotto poor value for money,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Yesterday I ordered the vegan greens risotto inn the Westquay branch in Southampton and was very disappointed. The rice was not al dente, it was undercooked and chalky. Also the portion was not an adult one. I could not delay as I had a bus to catch (train strike) so did not send it back In the past I’ve always enjoyed my meals in Zizzi but not this time. When I mentioned to senior member of staff, I got an apology, but no more. Really poor value for money.",yesterday order began green risotto inn westaway branch southampton disappoint rice al dens undercook chalki also portion adult one could rush bu catch train strike send back past alway enjoy meal dizzi time mention senior member staff got apolog realli poor valu money,risotto poor valu money
2,Zizzi Ristorante,['Restaurant'],2.2,2022-11-19,Wendy Wilkinson,I had the Zizzi 6 layer lasagne,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","I had the Zizzi 6 layer lasagne, when it came out, I was quite surprised to see that it was a shallow bowl of lasagne, no way was it 6 layers, also the breadcrumbs were so hard I had to break it up to eat it. Wasn't the best meal I have had.",dizzi layer latan came quit surpris see shallow bowl latan way layer also breadcrumb hard break eat best meal,dizzi layer latan
