Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text,Processed Review Text
2,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2023-11-03,Karen,Terrible pushy service and were then…,,Terrible pushy service and then we were ignored! Some of the meals were below par considering the price. Not surprisingly the restaurant was more than 1/2 empty on a Friday night.,terribl push servic ignor meal par consid price surprisingli restaur empti friday night
2,Zizzi Ristorante,['Restaurant'],2.2,2023-11-17,Alisha,I was at Bracknell Zizzi last week,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",I was at Bracknell Zizzi last week. I asked to have a little biscuit next to my coffee which I always have at Camberly Zizzi and love the great almond flavor in the biscuit as it goes so well with my coffee. The waitress said they didn’t serve the coffees with Biscuits at Zizzis. I argued my point by showing the photo of a coffee in their menu with a biscuit. She then argued back saying it was not written in their menu that coffee came with a biscuit. I tried to explain that a little biscuit is like serving the coffee with sugar next to it and it’s not a big deal and doesn’t supposed to go on the menu and I always have my coffee with a biscuit in Zizies. This waitress was constantly arguing with me saying she worked at Zizies for so long and never seen a coffee served with a biscuit. I couldn’t believe that I was arguing with a waitress over a biscuit and I wonder what planet this waitress was from! Thanks to another member of the staff (I believe he was the manager) the conversation was calmed down. This person should definitely be educated about the possible ways of serving a coffee in restaurants!,bracknel dizzi last week ask littl biscuit next coffe alway somberli dizzi love great almond flavor biscuit goe well coffe wit said serv coffe biscuit zizzi argu point show photo coffe menu biscuit argu back say spoken menu coffe came biscuit tri explain littl biscuit like serv coffe sugar next big deal suppos go menu alway coffe biscuit citi wit constantli argu say work citi long never seen coffe serv biscuit believ argu wit biscuit wonder planet wit thank anoth member staff believ manag convers calm person definit educ possibl way serv coffe restaur
2,Subway,['Restaurant'],1.9,2024-01-11,Artur Hilton,Not food at all,SUBWAY - Eat Fresh,"Not food, but garbage. Absolutely tasteless, no matter where I tasted it. I don't understand why I give this unnecessary shnas. Only drinks are okay.",food garag absolut tactless matter tast understand give unnecessari drink okay
2,LRS UK ,['Telecommunications equipment supplier'],3.8,2022-08-01,Mark Walker,Poor pager systems,"Whatever communications you need, if you're in the hospitality, restaurant, health and safety, logistics, opticians and other retail sectors we can help. Since 2001 LRS UK has been supplying some of the largest corporate clients in the UK, Southern Ireland and Iceland.

We supply paging equipment, emergency call equipment including two-way radios and call buttons, logistics driver recall, table tracker for restaurants, healthcare paging systems and more.

What's more, we offer a great customer services department and a 3 year warranty as standard to non-corporate accounts - we stand behind our products, after all, we invented the coaster or customer pager back in 1993. Our updated CS series of CS6, CS7 and the new CS8 leads the world in pager technology.

But LRS UK is about much more than coaster pagers, we offer emergency paging systems for on-site messaging, custom call buttons, the Table Tracker that identifies the exact location of seated customers and much more. 

We are also a key supplier in the United Kingdom of Two-way Radios from Motorola, ICOM, Kenwood, Entel and others. We manufacture our own earpieces and microphones that we guarantee are the best you can buy - ask for a free sample.

If you want quality paging and communications equipment that is designed to last with excellent customer support LRS UK will take care of you - that's why we have customers on our books going right the way back to 2001, and even further for non-paging equipment.

","Poor pager systems. Seem to stop working after six months. You have to unclip them from the holders to charge. So the holders end up breaking too. The buzzer system hasn’t got a page all setting which would be ideal at times.In summary, there are a lot better pager systems out there at will last a lot longer and will withstand constant use.",poor paper system seem stop work six month uncl holder charg holder end break buzz system got page set would ideal summari lot better paper system last lot longer withstand constant use
2,Gourmet Guide,['Restaurant'],2.2,2018-04-10,Tony,Sounds very unprofessional.,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","Arrived at our chosen restaurant to find out that Gourmet Guide have NO agreement with the restaurant. SO,   An embarrassing conversation in front of full restaurant looking like we were trying to scam a free meal out of one of our favourite places to eat.  Be careful if you get a Gourmet Guide voucher. Check by yourself if the Restaurant recognises GG to avoid a bad experience.",arriv chosen restaur find gourmet guid agreement restaur embarrass convers front full restaur look like tri scar free meal one favourit place eat care get gourmet guid voucher check restaur recognis go avoid bad experi
2,Caferouge,['Restaurant'],1.9,2019-03-03,Greystoke,Went for afternoon tea for cheese…,"Café Rouge - Bar, Restaurant and Café",Went for afternoon tea for cheese lovers in Bournemouth. Cafe rouge was clean and staff were friendly.The disappointment was the food. The lack of it.The cheese portions were very small.I would have said comparing to other afternoon teas I have been to this was more like for one person. And you would have thought there would have been a cheese scone each.Will not do this again,went afternoon tea chees lover bournemouth cafe rough clean staff disappoint food lack chees portion would said compar afternoon tear like one person would thought would chees stone unmad
2,Zizzi Ristorante,['Restaurant'],2.2,2023-06-09,Rosina,Zizzi Pork Belly (hardly any meat),"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","Zizzi Bromley I ordered Herb rolled porchetta pork belly with crispy crackling and Roquito hot honey. Served with rainbow heritage carrots, garlic spinach and cubetti diced potatoes, what came was a tiny piece pork belly. Tons of potatoes few bits of chopped carrot, no crackling. Not at all worth £17! I told manageress not happy to pay for it, she said she completely understood, she said I wasn't first to complain. They offered me a different main, but my daughter had hers already so I just had a starter. They gave me this free of charge. Manageress and waitress were so apologetic.",dizzi trolley order herb roll porchetta pork belli crisp crackl mosquito hot honey serv rainbow heritag carrot garlic spinal cubetti die potato came tini piec pork belli ton potato bit chop carrot crackl worth told manageress unhappi pay said complet understood said first complain offer differ main daughter alreadi start gave free charg manageress wit apologet
2,Nandos,['Restaurant'],2.4,2023-08-16,Dean Somers-Dowell,I came in for a meal,,"I came in for a meal, the four boneless chicken thighs are in fact 4 pieces of chicken thigh and not a whole chicken thigh each. They're so small I was unimpressed. You have to get your own cutlery despite the restaurant being full of staff and a small handful of customers or remote orders. Challenging the size of the chicken pieces fell on deaf ears with the manager who hid away and would not face me directly. It was like ruffled chickens in a disgruntled hen house watching myself politely challenge the status quo.Disappointed I really wouldn't go to Nandos anymore it's declined. The Nandos abroad are better value and better quality. The only thing that was truly nice was the spiced nuts. The salad was unpleasant but I ate it because I was so hungry. I now have indigestion. If you're looking for truly healthy food steer clear or prepare your own meal at home :(",came meal four hopeless chicken thigh fact piec chicken thigh whole chicken thigh small impress get cutleri despit restaur full staff small hand custom remot order challeng size chicken piec fell deaf ear manag hid away would avoid directli like ruffl chicken disgruntl hen hous watch polit challeng statu realli would go hand anymor declin hand abroad better valu better qualiti thing truli nice spice nut salad unpleas ate hungri indigest look truli healthi food steer clear prepar meal home
2,Fusionkitchen,['Indian takeaway'],2.4,2022-08-27,Saavy,Is this site legitimate,"Fusion Kitchen is an online ordering portal for Takeaways and Restaurants in the United Kingdom. 

We’re always working to make your ideas
better. Now that you’ve Fusion Kitchen for
a bit, We’d like to have your thoughts.","Order 3 meals and Fries from a restaurant website which took me to Fusion Kitchen to pay how do I know it is not a scam?Secondly I ordered 3 meals + fries , Fusion kitchen displayed 4 chocolate milk shakes had been ordered!Thirdly, Fusion Kitchen displayed I had been delivered the 4 milk shakes, yet I had only just placed the order!Lastly, there is no secure method of payment such as Apple Pay or PayPal, you have to give your card details.(Update) Thankyou for your reply below Fusion Kitchen",order meal fire restaur webster took fusion kitchen pay know scar secondli order meal fire fusion kitchen display chocol milk shake order thirdli fusion kitchen display deliv milk shake yet place order lastli secur method payment appl pay papal give card detail updat thankyou repli fusion kitchen
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-25,John Groves,Disappointing meal at High Wycombe…,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Disappointing meal at High Wycombe branch. Paid £66 for a meal which included bruschetta - their idea of bruschetta consisted of two slices of toast with 6 tomatoes cut in half by the side and a teaspoon of pesto - THIS IS NOT bruschetta! I would also advise against ordering the sharing platters - not worth the £16. The staff inturrupted our starters to tell us the mains were ready and asked if we'd finished our starters when it was clear we were still eating. We felt our meal was rushed and uncomfortable. My wife asked for a box for her remaining pizza and the waitress threw the empty box on the table for my wife to pack up her remaining pizza. Not what I would expect of serving staff. Obviously little or no training given to their staff. Avoid! Avoid! Avoid!I didn't complain to the manager as I thought it would be pointless and just wanted to leave as soon as possible.Needless to say we willl not be visiting this restaurant again.,disappoint meal high wycomb branch paid meal includ bruschetta idea bruschetta consist two slice toast potato cut half side teaspoon pest bruschetta would also advis order share planter worthless staff interrupt state tell us main readi ask finish state clear still eat felt meal rush uncomfort wife ask box remain penza wit threw empti box tabl wife pack remain penza would expect serv staff obvious littl train given staff avoid avoid avoid complain manag thought would painless want leav soon say differ visit restaur
2,Subway,['Restaurant'],1.9,2023-11-15,Stephen,Rewards is bad,SUBWAY - Eat Fresh,"Look, subway sandwiches are passable fast food. When I was younger the sub of the day was a decent deal. I've grown to use them less and less, and my rating/recent experience is borne out of frustration with subway rewards. I had enough for a sandwich, and seemingly none of their stores will take them. A rewards program isn't worthwhile if it doesn't cover all your stores - no doubt they've spent a fortune on designing a loyalty programme & related app/marketing to be considerably worse than stamped cardboard. I gave up and uninstalled their app, tried to unsubscribe from the emails. After unsubscribing they continued to email me & said go to ""update your preferences"" instead. Regardless of browser, this seems to give 503 errors when logging in. So I'm getting emailed about a rewards programme that doesn't work in multiple ways.",look subway sandwich possibl fast food younger sub day decent deal grown use less less experi born frustrat subway reward enough sandwich seemingli none store take reward program worthwhil cover store doubt spent fortun design loyalti programm relat consider wors stamp cardboard gave instal pp tri subscrib email unsubscrib continu email said go updat refer instead regardless brother seem give error log get remain reward programm work multipl way
2,Gretna Green,['Clothing Shop'],2.8,2022-12-31,Kim Scott,Very disappointed,"Gretna Green Weddings at the Famous Blacksmiths Shop, A wedding venue since 1754. Popular visitor attraction with hotel accommodation & shopping.",We visited Gretna old blacksmithsFor our anniversaryVery disappointed very run down especially the public toilets they were disgusting! Smelly unkemptThey have changed the museum not impressed it was beautiful the way it was 😥,visit great old blacksmithsfor anniversaryveri disappoint run especi public toilet disgust smell unkemptthey chang museum impress beauti way
2,IENS,['Restaurant'],2.0,2020-06-17,Hans,Spaghetteria Adriaan van Ostadelaan.,Weet waar je eet! iens.nl staat voor onafhankelijke restaurant informatie. De talloze reacties die we van restaurant bezoekers ontvangen zijn de bouwstenen voor de omschrijving van de restaurants.,Spaghetteria Adriaan van Ostadelaan.Zeer beperkte kaartDe bestelde gerechten waren karig van kwaliteit en hoeveelheid en te duur.Ambiance matig,spaghetteria adrian van beperkt kaartd besteld gerechten kari van kwaliteit en hoeveelheid en te make
2,YOTEL,['Hotel'],2.4,2023-08-10,Hassibullah Sherzai,The Rooms carpet isn’t clean smells,"YOTEL is an innovative hotel group headquartered in London and with hotels located in New York- Manhattan, London Gatwick South Terminal, London Heathrow Terminal 4, and Amsterdam Schiphol Airport. Guests can stay in smartly designed 'cabins' offering all of the luxuries and comfort an international traveller needs in a smaller space.","The Rooms carpet isn’t clean smells, smells dump in the room as the water leaks from shower to the room. Rooms equipped with normal double bed not queen bed.",room carpet clean smell smell dump room water lead shower room room equip normal doubl bed king bed
2,Zizzi Ristorante,['Restaurant'],2.2,2023-10-27,ann crane,Dont use the app and you cant use the toilets!!,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","visited Zizi Guilford as a pre-booked party of 12. we allowed 90mins to have our meal before going to a live show at the theatre opposite.the restaurant was not busy when we arrived with only 1 other table occupied.We were asked to use the app to place our orders and that's what caused the problem and spoilt our experience.the qr codes on the table were scanning as invalid so we were given 1 to use for the whole group.12 people trying to order made the app crash.we asked repeatedly if we could place our order with a waiter.no!we then tried with less people ordering but then orders that weren't received originally suddenly pinged through meaning we had multiples.eg: 1 cocktail ordered but 4 arrived, main dishes not arriving  arriving etc.it was a shambles.the waiter did his best to sort things out but we were made to feel it was our fault. we had planned to have a 3course meal but instead had to opt to just have mains as we were on a time limit.when it came to the bill we had to persuade them what we had ordered and rather than apologise again we were made to feel we were purposely trying to get out of paying for food we hadnt had. they tried to say we were under paying when in fact we had made a decision that we were not going to pay the service charge automatically added on per person nor were we going to pay the additional charge for using the app.they weren't happy with this at all and still made no apology for keeping us waiting for our food because of the order mess up.what food we did have we had to rush to eat but was nice and hot. to top of the evening the toilets had NO WATER - a major H&S issue for which they could be closed down.when this was reported again no apology it was brushed off as 'not a problem, we know'.as i said to the staff it is a problem if i cant wash my hands are your staff washing their hands? i will be contacting Zizi customer services and wont be returning.",visit size guilford parti allow 90min meal go live show theatr restaur idl arriv tabl ask use pp place order caus problem spoil code tabl scan invalid given use whole peopl tri order made pp ask repeatedli could place order tri less peopl order order receiv origin suddenli wing mean cocktail order arriv main dish leav arriv waiter best sort thing made feel fault plan cours meal instead opt main time came bill persuad order rather apologis made feel purpos tri get pay food tri say pay fact made decis stay_in_plac pay servic charg automat ad per person go pay addit charg use happi still made apolog keep us wait food order mess food rush eat nice hot top even toilet water major h issu could close report apolog brush problem said staff problem wash hand staff wash hand contract size custom servic wont return
2,Paya Cuisine,['Restaurant'],1.4,2014-08-06,p,FAIL!,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".","Over priced bland, greasy food.. dont bother.. other reviews I have read verify my views..",price bland greasi food dont bother review read verifi view
2,ALL EAT,['Restaurant'],3.3,2022-05-16,Hailey Scott,All over the place,"All Eat is an online food delivery platform with the community at its heart. Putting people over profits, the platform strives to help customers connect with an abundance of local cuisines all at low prices. All Eat prides itself on having the lowest fees in the market, ensuring affordability for customers and merchants alike so we all eat together.

All Eat is an online food delivery app helping local restaurants and communities say no to 36% commissions to takeaway platforms with Unbeatable food, price, and service​.","All over the place, stick with Just Eat 👍",place stick eat
2,Subway,['Restaurant'],1.9,2023-09-29,Sally Taylor,Not the best experience today!,SUBWAY - Eat Fresh,Not the best experience today!! Such a shame the menu has changed so much,best experi today shame menu chang much
2,Franco Manca,['Restaurant'],2.7,2022-12-02,Gill Markey,Purchased one of their pizzas from…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Purchased one of their pizzas from Tescos this evening..Quatro fromage - terrible.Tastless, the bit of cheese on top was as bland as anything..Ended up throwing it in the bin.",purchas one pizza test even quatr forag bit chees top bland anyth end throw bin
2,Zizzi Ristorante,['Restaurant'],2.2,2023-10-27,ann crane,Dont use the app and you cant use the toilets!!,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","visited Zizi Guilford as a pre-booked party of 12. we allowed 90mins to have our meal before going to a live show at the theatre opposite.the restaurant was not busy when we arrived with only 1 other table occupied.We were asked to use the app to place our orders and that's what caused the problem and spoilt our experience.the qr codes on the table were scanning as invalid so we were given 1 to use for the whole group.12 people trying to order made the app crash.we asked repeatedly if we could place our order with a waiter.no!we then tried with less people ordering but then orders that weren't received originally suddenly pinged through meaning we had multiples.eg: 1 cocktail ordered but 4 arrived, main dishes not arriving  arriving etc.it was a shambles.the waiter did his best to sort things out but we were made to feel it was our fault. we had planned to have a 3course meal but instead had to opt to just have mains as we were on a time limit.when it came to the bill we had to persuade them what we had ordered and rather than apologise again we were made to feel we were purposely trying to get out of paying for food we hadnt had. they tried to say we were under paying when in fact we had made a decision that we were not going to pay the service charge automatically added on per person nor were we going to pay the additional charge for using the app.they weren't happy with this at all and still made no apology for keeping us waiting for our food because of the order mess up.what food we did have we had to rush to eat but was nice and hot. to top of the evening the toilets had NO WATER - a major H&S issue for which they could be closed down.when this was reported again no apology it was brushed off as 'not a problem, we know'.as i said to the staff it is a problem if i cant wash my hands are your staff washing their hands? i will be contacting Zizi customer services and wont be returning.",visit size guilford parti allow 90min meal go live show theatr restaur idl arriv tabl ask use pp place order caus problem spoil code tabl scan invalid given use whole peopl tri order made pp ask repeatedli could place order tri less peopl order order receiv origin suddenli wing mean cocktail order arriv main dish leav arriv waiter best sort thing made feel fault plan cours meal instead opt main time came bill persuad order rather apologis made feel purpos tri get pay food tri say pay fact made decis stay_in_plac pay servic charg automat ad per person go pay addit charg use happi still made apolog keep us wait food order mess food rush eat nice hot top even toilet water major h issu could close report apolog brush problem said staff problem wash hand staff wash hand contract size custom servic wont return
2,Franco Manca,['Restaurant'],2.7,2021-08-08,Mrs Jones ,Terrible,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"The service was unbelievably bad, and slower than I could've ever thought possible even though the restaurant was empty. Considering the menu is so small and the pizzas are supposed to be traditional we had to wait over an hour for food and that was on top of having to wait over 30 minutes for our order to be taken. When the food arrived it was cold, lacked any flavour and was quite possibly the worst margarita I have ever eaten which is odd as im not sure how you can mess up a margarita when thats your speciality! The ambiance was non existent and the staff were completely disengaged. Needless to say we won't be going back.",servic unbeliev bad slower could ever thought possibl even though restaur empti consid menu small pizza suppos tradit wait hour food top wait minut order taken food arriv cold lack flavour quit possibl worst margaret ever eaten odd uncertain mess margaret special allianc non extent staff complet disengag needless say wo go back
2,Caferouge,['Restaurant'],1.9,2022-08-28,Caroline,Think twice about visiting if you have food intolerances or allergies,"Café Rouge - Bar, Restaurant and Café","I booked the classic Afternoon Tea online and added a comment about our food requests, ie one vegetarian and my mother's allergies/intolerances in the remarks box.  I further sent an email to the Bournemouth branch to make sure our requirements could be met before arrival (a copy of which I still have).  When we were seated, the waiter brought along the menu.  I mentioned that I had sent in our special requests by email.  He seemed perplexed so the Manager was called over as the waiter could not understand our request for no butter on the bread, no mayo or cream for one and one person is vegetarian.  In discussion with the Manager, he said ""So why are you coming for Afternoon Tea when you can't have butter!""  This made us feel very uncomfortable.  My mother is 91 and cannot tolerate unprocessed butter, fats or cheese of any kind (her mother was the same) but is fine with butter when cooked in cakes, etc.  I said I had sent the branch an email to make sure our food intolerances could be catered for.  He said, ""I don't have time to read emails!"".  In this day and age of so many food allergies and intolerances, isn't it extremely important not to overlook customers' requests?!  The Manager implied that our food allergies and intolerances could be sorted on arrival but, in my experience, every venue we have been to before for Afternoon Tea has requested knowledge of this beforehand.  Despite this, the tea was very nice apart from the hard scone which must have been warmed up in the microwave.  For myself, vegetarian meant brie, brie or brie mini rolls.  I was asked by Cafe Rouge for feedback but, of course, 2 weeks later I have heard nothing!  Will I ever???  I hope so.",book classic afternoon tea onlin ad comment food request one vegetarian mother remark box sent email bournemouth branch make sure requir could met arriv copi still seat waiter brought along menu mention sent special request email seem perplex manag call waiter could understand request butter bread mayo cream one one person vegetarian discuss manag said come afternoon tea ca butter made us feel uncomfort mother toler unprocess butter fat chees kind mother fine butter cook cake etc said sent branch email make sure food intoler could water said time read email day age mani food galleri intoler extrem import overlook custom request manag impli food galleri intoler could sort arriv experi everi venu afternoon tea request knowledg beforehand despit tea nice apart hard stone must warm microwav vegetarian meant brief brief brief mind roll ask cafe rough feedback cours week later heard noth ever hope
2,Subway,['Restaurant'],1.9,2023-10-07,ChrisB RockGeezer,Subway A21 Sevenoaks Rd,SUBWAY - Eat Fresh,"Subway A21 Sevenoaks Rd, southbound at Morrisons Filling Station just before M25.12"" Tex Mex ... 3/4 scoop of sauce.The doritos were spread so thinly they didn't even cover halfway, 2.5 just ain't enough folks.Salad? Hahaha ... there's more left in my MaccyD wrapper after eating one of their burgers, you've managed to create a whole new level for skimping.Requested Southwest + X-Hot Chipotle, found NO SAUCEThe bread was so overcooked it fell apart at first bite - literally turning to dust... it let me examine the COLD contents properly, cooking time only about 30s ... it was set at 32s and stopped early... really?I binned this total waste as I do not wish to be poisoned.Easy to park & actually clean ... hence 2 stars.Food ZERO STARSAVOID AVOID AVOID",subway sevenoak rd southbound morrison fill station ten scoop droit spread thinli even cover halfway ai enough havana left mack wrap eat one burgher manag creat whole new level southwest chipotl found sauceth bread overlook fell apart first bite liter turn dust let examin cold content properli cook time set stop earli realli sin total wast begrudg park actual clean henc zero starsavoid avoid avoid
2,Nandos,['Restaurant'],2.4,2023-08-20,Mr J Delaney,Butterfly Chicken Breasts? More like pigeon,,"Menu reads-Chicken ButterflyTwo chicken breasts, flame-grilled with crispy skin.I have never seen A chicken breast as small as this. I honestly do not believe there are two chicken breasts, it's misleading advertising. Expensive and Very disappointing ☹️",menu butterflytwo chicken breast crisp never seen chicken breast small honestli disbeliev two chicken breast mislead advertis expens disappoint
2,Franco Manca,['Restaurant'],2.7,2023-10-01,Joan Johnson,Very disappointing,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Very disappointing.  The salad was 90% lettuce. The pizza managed to be heavily singed and very soggy. Staff unsurprisingly didn't ask if we enjoyed the food and seemed disinterested generally.,disappoint salad lectur penza manag heavili sing foggi staff surprisingli ask enjoy food seem disinterest gener
2,Zizzi Ristorante,['Restaurant'],2.2,2023-10-27,ann crane,Dont use the app and you cant use the toilets!!,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","visited Zizi Guilford as a pre-booked party of 12. we allowed 90mins to have our meal before going to a live show at the theatre opposite.the restaurant was not busy when we arrived with only 1 other table occupied.We were asked to use the app to place our orders and that's what caused the problem and spoilt our experience.the qr codes on the table were scanning as invalid so we were given 1 to use for the whole group.12 people trying to order made the app crash.we asked repeatedly if we could place our order with a waiter.no!we then tried with less people ordering but then orders that weren't received originally suddenly pinged through meaning we had multiples.eg: 1 cocktail ordered but 4 arrived, main dishes not arriving  arriving etc.it was a shambles.the waiter did his best to sort things out but we were made to feel it was our fault. we had planned to have a 3course meal but instead had to opt to just have mains as we were on a time limit.when it came to the bill we had to persuade them what we had ordered and rather than apologise again we were made to feel we were purposely trying to get out of paying for food we hadnt had. they tried to say we were under paying when in fact we had made a decision that we were not going to pay the service charge automatically added on per person nor were we going to pay the additional charge for using the app.they weren't happy with this at all and still made no apology for keeping us waiting for our food because of the order mess up.what food we did have we had to rush to eat but was nice and hot. to top of the evening the toilets had NO WATER - a major H&S issue for which they could be closed down.when this was reported again no apology it was brushed off as 'not a problem, we know'.as i said to the staff it is a problem if i cant wash my hands are your staff washing their hands? i will be contacting Zizi customer services and wont be returning.",visit size guilford parti allow 90min meal go live show theatr restaur idl arriv tabl ask use pp place order caus problem spoil code tabl scan invalid given use whole peopl tri order made pp ask repeatedli could place order tri less peopl order order receiv origin suddenli wing mean cocktail order arriv main dish leav arriv waiter best sort thing made feel fault plan cours meal instead opt main time came bill persuad order rather apologis made feel purpos tri get pay food tri say pay fact made decis stay_in_plac pay servic charg automat ad per person go pay addit charg use happi still made apolog keep us wait food order mess food rush eat nice hot top even toilet water major h issu could close report apolog brush problem said staff problem wash hand staff wash hand contract size custom servic wont return
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-31,Hannah ,I went to zizzi in Bradford,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","I went to zizzi in Bradford. It was a bad experience for such a popular restaurant. We went in for a table and the lady searing us wasn't sure where to seat us even though there was no one in the restaurant and had to go ask a colleague where she should sit us. I ordered the bruscetta to start and it was literally tomatoes on toast, no onions and no balsamic vinegar. The main was just ok, nothing special. When we wanted another drink, we had to leave our table to find a server, to find them all stood in a corner just talking a laughing. Same again when we wanted the bill, had to leave the table to find a server. It was as though no one was interested in keeping the customers happy, no wonder it was empty. Was my first and last experience at zizzi.",went dizzi bradford bad experi popular restaur went tabl ladi hear us sure seat us even though one restaur go ask colleagu sit us order bruscetta start liter potato toast onion balsam vinegar main ok noth special want anoth drink leav tabl find server find stood corner talk laugh want bill leav tabl find server though one interest keep custom happi wonder empti first last experi dizzi
2,Zizzi Ristorante,['Restaurant'],2.2,2023-08-12,Paul Corcoran,Bluewater. Disappointingly poor.,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.",Bluewater.Crumbs and debris left at table chairs / benches which I had to clean off myself. Online ordering / payment system flawed. I would suggest ditching until it’s developed and tested to the standard of the pizza express one. Meal I wanted from the menu not available and was not told at time of being seated. Only discovered when tried to order it.Food quality fine but not outstanding so didn’t balance out issues described above.,debri left tabl chair bench clean onlin order payment system flow would suggest ditch develop test standard penza express one meal want menu avail told time seat discov tri order qualiti fine outstand balanc issu describ
2,Franco Manca,['Restaurant'],2.7,2023-08-26,Consumer,Went to the Trafford Centre today…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Went to the Trafford Centre today arrived at 12.05 for lunch restaurant was closed and nobody about- eventually saw a member of staff waved them over got served - starter was cheesy garlic bread dry and only dressed in the middle- had a margarita with buffalo cheese it was like a swamp very watery and pizza not sliced trying to slice at the table was a right pain - very disappointing and staff looked as miserable as sin - definitely not going back much better pizza places than this,went afford centr today arriv lunch restaur close nobodi eventu saw member staff wave got serv start chees garlic bread dri dress margaret buffalo chees like swamp wateri penza slice tri slice tabl right pain disappoint staff look miser sin definit stay_in_plac back much better penza place
2,The House of Bruar,"['Clothing Shop', 'Homewares Shop', 'Restaurant']",4.5,2024-01-15,Judy Leggate,I have just purchased 2 pairs of…,"Scottish country clothing specialists the House of Bruar enjoy a unique reputation for quality that extends throughout our clothing, produce and art collections.",I have just purchased 2 pairs of slippers from this company. I am pleased with them and with the service I have received. When I purchased the items I didn't research the company. However today I have seen this company has been controversial because of its continued connection with the fur trade. This has made me feel aweful. I hate the fur trade. I don't know if this is a current issue but if I had seen this earlier I would not have made my purchase. I feel very guilty.,purchas pair slipper compani pleas servic receiv purchas item research compani howev today seen compani controversi continu connect fur trade made feel aw hate fur trade know current issu seen earlier would lack made purchas feel guilti
2,Zizzi Ristorante,['Restaurant'],2.2,2022-10-31,Hannah ,I went to zizzi in Bradford,"Our restaurants are run the Italian way - passionate and homely with a little flair. Wherever you are, something you can always be assured of is a warm welcome.","I went to zizzi in Bradford. It was a bad experience for such a popular restaurant. We went in for a table and the lady searing us wasn't sure where to seat us even though there was no one in the restaurant and had to go ask a colleague where she should sit us. I ordered the bruscetta to start and it was literally tomatoes on toast, no onions and no balsamic vinegar. The main was just ok, nothing special. When we wanted another drink, we had to leave our table to find a server, to find them all stood in a corner just talking a laughing. Same again when we wanted the bill, had to leave the table to find a server. It was as though no one was interested in keeping the customers happy, no wonder it was empty. Was my first and last experience at zizzi.",went dizzi bradford bad experi popular restaur went tabl ladi hear us sure seat us even though one restaur go ask colleagu sit us order bruscetta start liter potato toast onion balsam vinegar main ok noth special want anoth drink leav tabl find server find stood corner talk laugh want bill leav tabl find server though one interest keep custom happi wonder empti first last experi dizzi
2,Franco Manca,['Restaurant'],2.7,2023-09-26,O Ashcroft,"Trafford Centre, not good",Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Trafford Centre:Server didn’t fill me with confidence our order had been correctly taken despite us repeating it several times, almost couldn’t cope with the idea that our 9 year old might want a full size pizza. Sure enough her pizza never turned up, asked where it was and they were genuinely surprised that all 4 of us might be wanting to eat.Wife’s pizza was pretty tasteless, toppings on mine was cold to lukewarm. The kids pizzas were ok. Honestly would have had more culinary enjoyment from a store bought pizza, just extremely disappointing, won’t be returning",afford centr server fill confid order correctli taken despit us repeat sever time almost cope idea year old might want full size penza sure enough penza never turn ask genuin surpris us might want penza pretti tactless stop mine cold lukewarm kiss pizza ok honestli would urinari enjoy store bought penza extrem disappoint return
