Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-06,Kalam Mooniaruck,Excellent Experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Excellent Experience We will be doing this again as it was value for money , brilliant chef and also fantastic food As a group of 7 we all loved it"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-05,Paul Taylor,Chef excellent,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Chef excellent. Service easy to use and staff very helpful.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-04,GCR,An excellent evening,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","An excellent evening, very easy to organise prior to the night. Helpful staff helping to organise and an amazing experience with our chef. Made for such an enjoyable evening. Delicious food, wonderful service and a spotless kitchen left behind."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-04,Louise,Brilliant food,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Brilliant food, very well organised and great menu to choose from. Excellent value for money."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-04,Lucy Forrester,Fantastic loved it thank you,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-11-03,Janelle Gardner,Amazing food,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Amazing food, everything was so delicious. Will definitely used this service again."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-30,Martin Hunt,Excellent,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Excellent from start to finish at every stage of the process
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-30,Jess Loraine,Excellent,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Excellent 😊
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-29,Hannah ,Brilliant service from start to finish,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Brilliant service from start to finish! Booking process and quote were really straight forward with no hidden costs. Our chef called us ahead of our booking to check the final arrangements and was really friendly and professional. He made sure we had exactly what we needed and even made an extra pudding for my daughter who had snuck out of bed to join us! We were really impressed and will definitely we using them again.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-28,Catherine McCaul XA,Wonderful experience for my sisters…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Wonderful experience for my sisters birthday surprise. Tim cooked us a lovely meal, no fuss and the kitchen was sparkling when he left. Totally recommend a dine at home experience."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-26,JellyB,Fantastic experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Fantastic experience.  We used for my dads 80th birthday celebration when on holiday in Spain.  Food was fantastic, all locally sourced.  Would highly recommend"
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-21,Sandra Christie,Family Celebration,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Excellent food cooked and served to perfection by a very pleasant professional chef.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-21,Elizabeth,Fantastic food provided by a friendly…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Fantastic food provided by a friendly but professional chef. He arrived promptly, adapted to our timetable, produced a superb meal and did all the clearing up afterwards. Highly recommended."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-21,Lucy Shaw,Great experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Great experience. Easy to organise, excellent service, amazing chef"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-20,Anita ,The booking and administration process…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","The booking and administration process of booking and choosing menus was absolutely excellent. Unfortunately our chef was hospitalised which gave us a worrying couple of hours on the day of the booking. However a replacement was found v quickly and the meal and service was of a high standard- the chef was really nice, professional and friendly and we had a great evening. We would definitely use dineindulge again. Thankyou Jason for helping out at such short notice and for producing a lovely meal at short notice"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-19,Sue Bizaoui,Found the whole experience easy and…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Found the whole experience easy and hassle free. The food was delicious and reasonably priced. Would definitely use again
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-17,Natasja R,Fab as always 5 star quality,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Fab as always! The chef whipped up some gorgeous platters for our lunchtime event and even the toddlers were impressed. Would recommend Dineindulge for anyone looking to cater for events and get-togethers.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-16,Will Atkinson,Great evening,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Great evening, great chef and good customer service"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-15,Thomas Ellis,Topman Ben!!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","For our parents Golden Wedding Anniversary we hired Dineindulge to prepare and cook the celebration meal. They did not disappoint and we had a great experience. The Chef Ben was fantastic on the night, and worked hard to ensure we had a great time. Topman Ben!!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-15,Amy Griffiths,memorable experience!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Booking Dine and Indulge for my 40th birthday celebrations in Lille, France was one of the highlights of our trips and made for the most memorable experience! The booking experience was really easily and they were always quick to respond to any questions. Our chef Sabine was outstanding creating so many different dishes that were all amazing, I would highly recommend their services and I hope to use there services again in the future!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-15,Anthony McCormac,Very professional and friendly service…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Very professional and friendly service from Dishan   I would recommend him to anyoneJim McCormac.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-13,Paul Moore,Stunning food,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Stunning food, thanks Josh."
4,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-10,Peter,Really good quality of food and…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Really good quality of food and service, would recommend"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-09,Margaret Biles,Chef Ahmed was perfect,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Chef Ahmed was perfect would recommend him to everyone a great chef and very lovely gentleman Service and food was amazing Thank you dine and dulge
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-08,Helen,Easy to use service,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Easy to use service. Very helpful and pleasant team.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-08,Neal,Very professional customer service and…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Very professional customer service and excellent chef 👨‍🍳
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-07,Rebecca,Great experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Great experience.Straightforward ordering process with helpful staff on the end of the phone for queries and the ability to make changes to the menu. Good email / online communication process too. Ultimately a great chef who was efficient (timely, tidy etc) and delivered great food with professionalism and style. Thank you!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-07,Dr. David Bizley,The meal surpassed expectations,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",The meal surpassed expectations. The food was of the highest quality and the Chef (Wayne) was congenial and highly professional.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-07,Will Hillman,An excellent service,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","An excellent service that I would recommend to anyone for any occasion. They managed to find a chef for us with just two day’s notice. And what an excellent chef he was. Thanks so much, it literally made our weekend!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-06,Rhi,Our chef was great,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-06,Karl Winstanley,Excellent food and would highly…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Excellent food and would highly recommend.
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-05,Priya Suglani X,Amazing experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Amazing experience! Would definitely recommend! Very polite service and tasty food!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-03,Caroline Grant,Chris Stanbrook,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","The chef who looked after us was amazing. A lovely chap, Chris Stanbrook was cheerful, personable and attentive and nothing was too much trouble. Our party of seven chose 3 courses but selections differed within our party  so effectively Chris cooked 2 different starters, 1 main, and 2 desserts and these were all  beautifully presented and served. The quality was excellent and enjoyed by all.  When Chris left we found that all kitchen utensils and crockery were in the dishwasher and the kitchen was spotless. Without a doubt the 'Dineindulge' experience was very enjoyable but we all agreed that it was Chris himself that had made it a first class one. Thanks Chris !"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-03,Maria ,Excellent service,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Excellent service, amazing food!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-10-02,Dr Stewart Hawkins,Arrived on time,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Arrived on time, served on time and delicious food.Excellent"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-09-30,Christine,Good communication from beginning to…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Good communication from beginning to end and all allergy requirements taken very seriously. Lovely food and very professional chef.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2019-09-30,Vicky,Brilliant service,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Brilliant service. Our chef was really attentive and informative. The food was fantastic. We had a wonderful night!
