Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Bella Cosa Restaurant,['Restaurant'],4.5,2023-12-07,Miss S,First class food and service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","The Bella Cosa team were extremely warm, and couldn't do enough for us to make us feel welcome and catered to all our needs.  The food was first class.  Every one of the 37 people in our party were very impressed with the quality of food.  Special thank you to  Vaishu and the team for pulling out all the stops to make our Christmas dinner a roaring success.  Looking forward to coming back next year x"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2019-12-07,Mohamed Ibrahim,Arguably the best restaurant in Canary Wharf,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Absolutely amazing! The quality of the food is beyond belief and will have your taste buds dancing for joy. The value was excellent compared to other prices we had seen and we found here the quality, value, and atmosphere during our stay.Definitely, we are going back to this wonderful place. Great for couples or a big group"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2020-09-10,Raven Prem,One of my favourite restaurants to go…,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","One of my favourite restaurants to go to- food is amazing and somehow the service is even better! Huge thanks to the waiters, especially Leo and Sunil who are  always extremely helpful with their overall service. Great selection of drinks available as well and would definitely recommend Bella Cosa."
5,Bella Cosa Restaurant,['Restaurant'],4.5,2022-01-04,R.A,Outstanding waiter,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","I was at the restaurant earlier today and had a great time with friends. Food was tasty, but even more than that the one waiter who was there was incredibly patient, calm, attentive and very helpful. He responded extremely clearly to any questions we had and when I asked if there was a space that I could pray, he calmly took me upstairs and showed me a private area, and I really appreciated this. His responded did not make me feel like a burden for asking questions, which is exactly the type of experience I want to have at a restaurant. I do not know his name, but he seemed to be the only waiter working at that time and I wanted the staff to know that he provided us all a very positive experience. Thank you!"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2020-08-16,PJay217,First Impressions - WOW!,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","I hosted my very FIRST Bridal Shower EVER here and I am truly impressed by the service that they provided. Sunil (the manager) was consistently available, giving me updates and putting up with my incessant texts and phone calls to get everything ready in just a few days! Every query or question I had, was answered within the hour or later, on the same day, every request I made was executed perfectly - he even gave me some suggestions of what I could do/have.I was even allowed to leave some stuff at the restaurant the night before, just to make things easier for me. When the event day came, he and Leo (our waiter) was extremely helpful and responded proactively to every need we had.  So, if you're planning an intimate dining experience with great food and service to go nicely with good company - choose Bella Cosa!"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-06-16,Hateplesent,One of the best restaurants in London,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",One of the best restaurants in London. All the things are completely amazing. The food is extremely delicious and there’s a lot options you can order at the menu. You definitely need to go lunch or dinner there!
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-07-11,Niren and Nitasha,fantastic food and amazing service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",fantastic food and amazing service. We visited with the family for a 60th Birthday. Staff were very attentive and the food was delicious!
5,Bella Cosa Restaurant,['Restaurant'],4.5,2023-02-15,Mary,Visited Bella Cosa 2months ago when…,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Visited Bella Cosa 2months ago when I've been in London. Modern design, tasty pizza, good choice wine and not bad service! I like this caffe! Thank you! Recommend"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-03-27,Scarlett James,Great restaurant,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Great restaurant and good location for me , staff are very kind and friendly, foods are really tasty, highly recommended"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2023-06-16,Chris cashubsky,I love their pizza and lasagna,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",I love their pizza and lasagna. It's a great place with an Italian atmosphere. The wine is also delicious.
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-05-26,Hashmi,Authentic tasting food,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","The service from the staff was lovely. Authentic tasting food, great flavours and generous sized portions."
5,Bella Cosa Restaurant,['Restaurant'],4.5,2023-07-20,Amanda L.,Simply fabulous,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Stunning food, wonderful ambience and a genuine gem of culinary expertise! My new favourite place."
1,Bella Cosa Restaurant,['Restaurant'],4.5,2022-11-12,Elena,Very bad service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Together with my husband Rady, I booked a table for 5 adults and 2 kids for Saturday the 12th of November from 6PM to celebrate my birthday.Issues:1. We asked for the pizza to not be spicy at all as the pizza will be for the child. They brought us a very spicy pizza.2. I brought a cheesecake with apricot (cake bought from Paul) ans I asked them to place the cake in the fridge until we will need it at the end. They didn't put the cake in the fridge, the cheesecake and apricots were nearly melting down.. Because of this, it was very hard to cut the cake in slices.. The taste changed as well, as they kept the cake outside and it was very warm..3. I brought in candels to be used on the top of the cake and I asked them to use all the candles.. They light 4 candles only because they were lazy and didn't care about my request.. I felt weird to see 4 candles on my cake..At the end because I asked about the remaining candles they brought back part of them..4. Bella Cosa added automatically on top of the bill their tips, eveb though the service was horrible.. Bringing our bill up to over GBP 200.5. We ordered 5 glasses of perenoni beer.. 2 of them came with some small solid bits that were quite at the end of the glass.. We asked them what is happening as the other glasses were ok. They said that they don't know.. We asked for the 2 glasses of beer to be replaced with 2 bottles of peroni. One bottle came in very fast and the other bottle didn't arrive at all.. I had to ask 3 times so that they can bring the 2nd beer.. One of my guests remained without drink quite a while.. Because of this incident.. If you see that something is not ok, you should apologise, and replace asap both of the glasses..6. We were not provided kids menu and we had to order big portions for the 2 little kids...7. Very bad service, I won't recommend this place to anyone.."
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-10-01,Chen Tsumabuki,Delicious food and good service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",Delicious food and good service. Thank you
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-11-29,Johnson,Great service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",Great service. I will recommend my friends
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-10-19,Sophia Hasan,Great service,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",Amazing food. Great service.
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-12-27,Dong Yibai,Good food and delivery was great,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.",Good food and delivery was great . Thank you
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-02-24,Emi Takagi,Excellent,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Really nice people, food was great service was quick"
5,Bella Cosa Restaurant,['Restaurant'],4.5,2021-03-26,Ellen Evans,Excellent,"Bella Cosa is a stylish modern Italian restaurant at the heart of Canary Wharf overlooking South Dock. Serving a variety of pizza and pasta dishes in addition to Bella Cosa’s regional Italian specials, all using quality Italian ingredients.

The space has great views over the river and is perfect for family dinners, couple’s nights out and business lunches with space for group dining in the upstairs private dining room with a view.","Delicious foods , reasonable price, good delivery, excellent"
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2023-06-03,Rod,Truly terrible food,,"I booked this for 12 people back in June and the food was truly terrible.   First we received hardly any of the side dishes that we had ordered. Secondly, most of the main courses were truly terrible from a culinary point of view - the chicken appeared to be some sort of reconstituted mush, rather than proper pieces of chicken and generally our entire party left unsatisfied with the standard of the food.  We did not let it spoil the occasion which was the meeting of two families for the first time ahead of a wedding, but it was a real disappointment to find that a restaurant in such a prestigious location could perform so badly food wise (the service was ok).  We have now had the wedding and I have been meaning to writing this review for some time.   I was also unhappy that booking via the intermediary (I think it was 'Design my Night' that had to be used as you could not book direct), had a checkbox for terms and condition that had to be completed but the page to view them was not available.  Think twice before you book this venue for a special occasion."
2,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2023-11-03,Karen,Terrible pushy service and were then…,,Terrible pushy service and then we were ignored! Some of the meals were below par considering the price. Not surprisingly the restaurant was more than 1/2 empty on a Friday night.
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-11-09,Sally ,Stunning views & gorgeous food!,,"I've been coming here for years and it never loses it's appeal. As a previous reviewer commented, it is nice to find somewhere unique along the river amongst the many chains. With it's beautiful decor and exquisite food it is hard to find a better venue along the Thames to enjoy a meal or a few drinks."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-25,M,Great food in a superb location,,"I've been lucky enough to visit this delightful restaurant on more than one occasion of late. Every visit has left me looking forward to the next. The location is perfect. Views across the Thames and towards St Pauls Cathedral are a great addition to any meal.  I found the staff to be attentive and enthusiastic without becoming overbearing. Something that a lot of restaurants struggle with.  Best of all is the food. Each of the meals I have eaten at The Swan at The Globe has left me with a sleepy look of complete satisfaction on my face as I meander home along the riverside."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-24,Kate,Delicious food and fantastic views,,"We had the most amazing evening. The staff, food, and view combined made for one of the most romantic and care free evenings I've had in london. Would recommened the Swan for many occasions whether it be for a romantic evening or a relaxed dinner with colleagues."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-27,Stuart Eastham,A great restaurant and bar with fantastic views of the Thames and St. Pauls.,,"I can thoroughly recommend the restaurant and bar. The restaurant food, service and ambience are excellent. The views of the Thames and St Pauls are stunning, especially at night. We always have a drink in the bar before eating. The bar has a lively and friendly atmosphere and great cocktails! We always look forward to going to the Swan at the Globe."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2019-08-30,SJ,Went here for an anniversary breakfast…,,"Went here for an anniversary breakfast on Thursday 29th August at 8.30am. It was just after opening and the staff were ready for work with a great attitude. The female staff member (sorry, I don't know her name) in particular, really helped us as we have dietary restrictions. I recommend this place for the views, the staff and the food was fine too.PS. This is the correct website:SwanLondon.co.uk"
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2021-12-22,Nigel Bean,If you would like a great place to eat…,,If you would like a great place to eat then look no further with out standing food great service and reasonable price great atmosphere
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-24,Maja ,"Classy, beautiful setting, delicious food",,"Had a really lovely evening here, drinks in the bar followed by dinner upstairs. Really good food, couldn't fault it, what I love about this place is the classy, relaxed feel to it. Great design to it too. And of course the view is fantastic! Also I should mention the waiter was very attentive. 10/10."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-27,Caroline ,"Atmospheric,great service",,"I had a great meal with friends.The setting and decor are great and the service was welcoming and attentive. The food and drink was excellent....the chocolate sharing dessert is as good as it sounds!"
2,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2023-06-21,Robert B.,Taking the mick a bit,,"Had a drink before and after the performance. Nice lager, great views. But my friend ordered a half pint of cider and was charged £4-40. When I queried this I was told it was more than half a pint..."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2023-01-14,Rachael Brown,Amazing food with beautiful view,,Amazing food with beautiful view. Lovely staff and good quality service.
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2017-08-15,Splento Photographers,Our photographers really liked their …,,Our photographers really liked their decor and atmosphere. Good food and service. Highly recommend!
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2021-08-12,Chris Simmons,Delicious foods and drinks,,"Delicious foods and drinks, friendly staff and great service"
4,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2019-07-07,SAM SMITH,me and my father really enjoyed this…,,me and my father really enjoyed this restaurant
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2021-12-03,Maria,Awesome service,,"Awesome service, good food. thank you."
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2022-04-04,Rachel Megan,Great food,,Great food. Great service
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2014-10-24,Josephine Phipps,Amazing Food,,Amazing food in an amazing environment.
5,"Swan, Shakespeare's Globe",['Restaurant'],2.7,2021-10-01,Ibana Babu,Excellent service,,Excellent service . Highly recommended
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Bookenigma,['Restaurant'],4.4,2023-06-17,AUSRA ,My boyfriend and I love the simplicity…,Secret restaurant reservation service in London,"My boyfriend and I love the simplicity of this app and the genuine excitement we get from using it. For someone as indecisive as myself, it takes the fuss out of choosing where to eat. I’m so glad I discovered it, going out in London is so much more fun!"
5,Bookenigma,['Restaurant'],4.4,2023-06-10,Rosie Ann Barnes,I wish I had this app sooner,Secret restaurant reservation service in London,I wish I had this app sooner! It takes away decision fatigue and makes meals out exciting because you don’t know what you’re going to get! Great experience so far.
5,Bookenigma,['Restaurant'],4.4,2023-06-10,Brooke,Love the idea of this service!,Secret restaurant reservation service in London,Love the idea of this service!It's easy to choose your preferences and then wait for the reservation details to come through.Be brave - give it a go!
5,Bookenigma,['Restaurant'],4.4,2023-06-10,Roberta,Date Night with Book Enigma,Secret restaurant reservation service in London,"I recently had the pleasure of experiencing Book Enigma, and it completely exceeded my expectations. Me and my husband wanted to try something new for our date night and came across Book Enigma.We were intrigued by the concept of blind bookings and secret restaurant reservations.From the moment I signed up, the process was seamless. The app's user-friendly interface made it easy to set my preferences, including budget, occasion, preferred location.Three hours before my scheduled time, I received a notification that sent a thrill through me. The excitement of not knowing where we would be dining added an extra layer of adventure to the experience. When the time came, we arrived at the location and was blown away by the hidden gem we discovered.The restaurant chosen by Book Enigma perfectly matched my preferences and exceeded my expectation. It was a delightful surprise that I wouldn't have discovered on my own.Book Enigma's commitment to creating unique dining experiences is commendable. The attention to detail, the personalized touch, and the element of surprise make it stand out from other reservation platforms.Must try!"
5,Bookenigma,['Restaurant'],4.4,2023-06-16,Mara,Brilliant,Secret restaurant reservation service in London,Brilliant! Much easier than searching everything by yourself. You just set the date and budget and let the app decide. Loved this app!
5,Bookenigma,['Restaurant'],4.4,2023-06-03,Marija Ban,I love using this app with my friends,Secret restaurant reservation service in London,"I love using this app with my friends, it's so great in finding new ideas for a meal out!"
5,Bookenigma,['Restaurant'],4.4,2022-02-14,Amy Clarke,Amazing experience and excellent customer service,Secret restaurant reservation service in London,"I really recommend this service. I'm not the most imaginitive when it comes to food. I go to the same old places because I know I like it and if I try to go somewhere new it takes me too long to decide and I just end up going back to an old favourite. What I liked about BookEnigma is that they choose the restaurant for me and it's a complete surprise so I can just enjoy the experience without the anxiety of having to choose where to go. We ended up at this amazing place I never would have thought to choose for myself, and the food was incredible as well as the customer experience with Bookenigma. They really took care of everything and made it a complete experience from start to finish. I'll definitely use them again."
5,Bookenigma,['Restaurant'],4.4,2021-07-30,Loreta,Absolutely convenient and exciting service!,Secret restaurant reservation service in London,"Why I've used @bookenigma for my restaurant reservation?Because I'm spontaneous and absolutely love wine and dine at new places. I love surprises and not keen to spend my precious time on endless searches for available table.What I liked most about @bookenigma?It was very quick and super easy to send my request through! I loved waiting in anticipation for my booking details (I received those only 2h before my reservation and that was fun).I was rather pleased for the choice Bookenigma has made for me (they've send me to a hidden gem!)I was grateful for the opportunity that I didn't need to make a decision (for once..lol!).The whole experience from the minute I contacted  Bookenigma till the end of the evening was pleasant, fun and entirely enjoyable. I would certainly use the service again (very soon actually) and highly recommend this to you all too.Have fun guys! Loreta (one of the regulars!)"
5,Bookenigma,['Restaurant'],4.4,2022-01-05,Ausra,My absolute go for finding new…,Secret restaurant reservation service in London,My absolute go for finding new restaurants to try as well as saving time searching for available tables. Highly recommended! BookEnigma is so much fun!
5,Bookenigma,['Restaurant'],4.4,2021-11-11,Alex Whittaker,This service was amazing,Secret restaurant reservation service in London,This service was amazing. Simple to use and delivers great results! A great way to take the hassle out of finding new places to eat and also stops you from always going to the same places (which can be nice).
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Brent Linen Hire,['Business-to-Business service'],4.3,2023-01-24,Peter Downes,Short notice very very helpful x mums…,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
",Short notice very very helpful x mums funeral deffo  use again.
5,Brent Linen Hire,['Business-to-Business service'],4.3,2021-08-29,ABADUL HOQUE,Best company for restaurant linen hire and laundry services,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
","We use Brent Linen Hire for our central London restaurant napkins tablecloths and chef clothing hire services. They bring us very fresh linen, always on time delivery. No stress at all. Best laundry company inLondon. We recommend this company."
5,Brent Linen Hire,['Business-to-Business service'],4.3,2021-11-17,Seng Yuen,Best company for Restaurant Linen Hire and Laundry Services in London,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
","We were looking for a linen company for supply and laundering our chef jacket, chef trousers, tea towels, workwear laundry, restaurant table linen, and restaurant linen napkin hire service for our restaurant in Soho, London. Friend of mine recommended Brent Linen Hire. So, I called Brent Linen customer service contact number. Immediately, we got a worm welcome from them. We have been using their service for last 4 years. They never let us down, even during lock down, they served us. Always fresh, clean linen and on time delivery every time. We recommend Brent Linen Hire for any restaurant to use their linen hire and laundry service. Many thanks."
5,Brent Linen Hire,['Business-to-Business service'],4.3,2021-10-30,Shanu Patel,We have been using Brent Linen Hire for…,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
","We have been using Brent Linen Hire for our restaurant linen and tablecloth hire, napkin hire and chef workwear hire service for our restaurant in in central London for last five years. Very good service, affordable price, and on time delivery. We recommend this company for anyone to use."
5,Brent Linen Hire,['Business-to-Business service'],4.3,2021-11-06,Tanisha Noman,I work for Brent Linen Hire,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
","I work for Brent Linen Hire. Its a commercial laundry and linen hire company in London. They offer restaurant linen hire, napkin hire, chef clothing hire, hotel linen hire, towel hire, and wedding tableclothes hire services. They are environment friendly company and look after the employees. I am very happy to work for this company."
5,Brent Linen Hire,['Business-to-Business service'],4.3,2022-05-04,Shea,What a great company,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
","What a great company.  The service I received was excellent, the linen was delivered to my home because I was unable to pick it up on time.  Firoz answered all my questions and was able to recommend a better option which also saved me money."
5,Brent Linen Hire,['Business-to-Business service'],4.3,2021-05-19,SF Kahn,Best Hotel Linen Hire and Laundry Company,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
",Best hotel linen suppliers and hotel linen laundry services company in London. Very good customer service. We recommend this company for hotel linen hire and laundry services.
5,Brent Linen Hire,['Business-to-Business service'],4.3,2022-02-16,Kishan Naker,Best hotel linen hire company in…,"Brent Linen Hire
Chef Workwear
Hotel Linen Hire
Commercial Laundry London

London workwear hire rental
bed linen hire London
linen supply companies near me
laundry and linen hire
linen hire companies UK 

Call 020 3488 1616 www.brentlinenhire.co.uk #brentlinenhire
",Best hotel linen hire company in London. We definitely will recommend this company
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Dem Restaurant,['Restaurant'],4.1,2023-07-08,Angela,A fantastic restaurant with ample…,"26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.",A fantastic restaurant with ample portions & a really tasty complimentary bread basket & salad & marinated onions. Service prompt. Prices are reasonable.
1,Dem Restaurant,['Restaurant'],4.1,2021-05-03,Harjinder Dhanjal,For a restaurant that usually provides…,"26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.",For a restaurant that usually provides amazing food  disappointed the last couple of times have not been great.  Cold | small quantity & no bread
5,Dem Restaurant,['Restaurant'],4.1,2023-06-11,Charles Murray,I was very impressed with the staff,"26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.",I was very impressed with the staff. They were friendly and welcoming. The food was delicious.
5,Dem Restaurant,['Restaurant'],4.1,2021-06-29,customer,"Worth the money, food always amazing.","26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.","I’ve only ever ordered to go or mostly for delivery but every single time I just LOVE every bite. It’s super fresh and tastes amazing, I know it’s a little pricey but you get what you pay for. I am never let down and they sent me some bread recently that I’m sure wasn’t part of the order and ohhh my goodness it was SO good. It’s like they grilled my chicken shish for my salad and then put the bread on the grill after and sent it to me with my salad. It was heaven. Love this place."
4,Dem Restaurant,['Restaurant'],4.1,2022-01-18,Sanchit,Would recommend to friends,"26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.",Had reservations for a family lunch last week. Very impressed with the food we ordered and the attentive customer service.
5,Dem Restaurant,['Restaurant'],4.1,2021-06-22,Nicholas Cummins,went Sunday for farthers day…,"26 years’ experience as restaurateurs has helped us to create and shape Dem where we serve the favourite dishes of Mediterranean and Turkish cuisine.
Dem restaurant aims to bring traditional Turkish cuisine to both its residents and the visitors to London. We want to share our passion for food by offering a unique combination of flavours and Turkish hospitality. By embracing these values, we know that every guest stepping into our restaurant will receive exceptional service, outstanding food and feel like they are a part of our family.",went Sunday for farthers day unbelevable food to die for . waiter so good . clean and tidy. whats not to like.
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
