Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text

1,Paya Cuisine,['Restaurant'],1.4,2018-03-17,Jess Celeste,Paya Waltham Abbey,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".","Paya Waltham Abbey, F****** Disgusting! Waste of money!!! 10/10 would not order again!"

2,Paya Cuisine,['Restaurant'],1.4,2014-08-06,p,FAIL!,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".","Over priced bland, greasy food.. dont bother.. other reviews I have read verify my views.."

1,Paya Cuisine,['Restaurant'],1.4,2017-09-02,Michelle Davey,Shocking food and customer service even …,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",Shocking food and customer service even worse avoide at all costs

1,Paya Cuisine,['Restaurant'],1.4,2021-06-26,Neyha Phakey,The worst Chinese/Thai food I have ever…,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",The worst Chinese/Thai food I have ever had and delays in delivery. Would not recommend.

1,Paya Cuisine,['Restaurant'],1.4,2014-05-24,Gulden,"Awful, bland, tasteless, unappetising Thai food","paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".","Really fancied Thai food as it's so fresh tasting and colourful and Paya Friend Barnet came up in the search engine as the only place that delivered to my post code. I ordered chicken satay and crispy crab claws with plum sauce for starters and chicken pad Thai for myself and Chicken Green curry for my sister. When they delivered the driver complained that there was no parking near my home and he had to park a mile away and walk a mile.
The food arrived in lovely containers and got chop sticks. The peanut sauce for the satay chicken was warm and of jelly consistency and the crispy crab claws came with a chilli sauce and both tasted awful and bland.
At this point I rang the restaurant to say the sauces are wrong and spoke to Mohsen who was in denial that the crispy crab claws come with a plum sauce, after checking he agreed. He informed me that their peanut sauce always came like that. I told him I was left dissatisfied with the starters and wanted a refund on these and that we had not yet tasted the mains. He told me that because I paid by card online that he was unable to refund my card but could offer a credit note. I told him I was not satisfied with the starters and would not be coming buying from food again therefore a credit note was pointless.
When I asked for a refund on my card he said if his driver had taken the payment at the door on his credit card machine then a refund could be given but because it was done over the web page this wasn't permitted, however he would speak to his manager. He kept me waiting for a few minutes and came back on the line and told me his manager said no refund only credit. I asked to be put through to the manager and he said I called him and this is what he said.
Then he got angry and told me that I hadn't even tried the main and what was I complaining about, I hung up the phone as I felt I was getting angry.
My sister and i tried the mains - Chicken Thai green curry that tasted like chicken swimming in dish water and my Chicken Pad Thai that tasted like crushed peanuts smeared over over cooked noodles with overcooked chicken - disgusting.
My sister and I gathered all the food and threw it in the bin and called Top Wok to place a chinese meal as Paya and their Thai food definitely did not live up to to our expectations nor look as advertised on their web page.
I called the restaurant back and asked to speak to Mohsen, when he came on the line I told him the mains were disgusting too, and that originally I was not asking for a full refund, but now will be writing to his manager demanding a full refund to which he replied that he was surprised as I was the first person to complain about the food. I told him the chef hasn't a clue how to make Thai food.
PLEASE NEVER BUY FOOD FROM THIS PLACE."

5,Paya Cuisine,['Restaurant'],1.4,2012-07-06,Marilyn Michaels,Paya Cuisine West Hampstead,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",I was really surprised by the presentation and the food it was nice.Well done Paya and thank you

1,Paya Cuisine,['Restaurant'],1.4,2020-05-24,Mark,Terrible food,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",Terrible food. Phoned to complain and the owner hung up on me.

5,Paya Cuisine,['Restaurant'],1.4,2012-07-07,Julia Brannan,Paya Takeaway,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",Probably the best chinese take away in the area.

5,Paya Cuisine,['Restaurant'],1.4,2012-07-10,Khalid Basher,Paya Hampstead,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",It is in deed the best Thai I have ever had.Thank a lot Paya

1,Paya Cuisine,['Restaurant'],1.4,2017-12-21,Paddy Mac Raghnaill,Deliberately confusing,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".",Deliberately confusing. Avoid like the plague.

5,Hallsintl,['Catering supplier'],4.3,2024-01-03,JESSE HOOVER,"Refund, still unresolved","Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Jul 2021: Bought a Stella Chef machine online from the Halls website.Nov 2021: Upgraded to a Giardino ice cream machine and wired the remaining amount to Halls.At this time, the manufacturer said to use a closer distribution channel. Refund requested.1/3/2024:  $ 2952.79 USD is what I have paid to Halls, yet they have only returned me $ 1170.63 USD to date.Invoice attached.Please advise."

5,Hallsintl,['Catering supplier'],4.3,2023-12-22,Freya,Great support and service from start to…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Great support and service from start to finish. Would highly recommend.

1,Hallsintl,['Catering supplier'],4.3,2022-11-25,Nick DeKoning,We paid in advance for our order of Invoice 9416,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","We paid in advance for our order of over $15,000 USD in June 2022 and have not received one item from Halls Intl. We have not started any legal process hoping that Halls would work through all their excuses and finally fulfill our order. We retained all the necessary documents (payment proof, invoices, email documentation with a director(John G) but zero success in receiving our order. From John on 22 June 22, 2022 ""Payment received  thank you . We will be in touch when we get back to work on the 6th JULY.Kind Regards,John Glendinning"""

5,Hallsintl,['Catering supplier'],4.3,2023-10-12,Carl ,Outstanding Customer Service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I recently purchased a DOUBLE DOOR Fridge from Halls International for my restaurant. Not knowing what it was I needed exactly, I spoke with John who understood immediately what would work best for my kitchen and guided me expertly to the perfect choice for my requirements. The FAMA Double Door Fridge I opted for is absolutely superb quality and excellent value for money. I’m opening a new restaurant next year and will be getting everything from Halls International. Can’t recommend these guys highly enough."

5,Hallsintl,['Catering supplier'],4.3,2023-11-10,.Rand J,HallsIntl,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I rang HallsInt & spoke to John regarding my query about payment on their site,It shows PayPal which is Not operational on HallsInt site,I then decided to use my Card which was accepted, I further place the order for the items needed & everything went smoothly & within 2 days of placing the order a delivery was madeI am most impressed with the efficiency of the team & the Service as a whole, as a result I would use this company again also I recommend them to anyone who are interested in buying the things they sell..Many Thnx: Rand Jones"

5,Hallsintl,['Catering supplier'],4.3,2023-10-26, Cateritaly Ltd,Goods ware delivered much early than…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Goods ware delivered much early than expected, that was great! Customer service after sale is excellent."

5,Hallsintl,['Catering supplier'],4.3,2023-02-17,Chris Smith,Great service all round and excellent value for money,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",I ordered 6 packs of blue rolls that were despatched the same day. I received an email as each step of the ordering process was fulfilled. They are excellent quality rolls and great value for money compared to the local supplier we usually buy from; I will definitely order from them again. Customer services were really efficient and extremely helpful when I contacted them to ask for an invoice.

1,Hallsintl,['Catering supplier'],4.3,2023-08-07,customer,I was waiting for my order one month…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I was waiting for my order one month and 5 days,  and never received it. I must contacted them again and again and always got an answers like: you need to wait 1 week, than 2 weeks and so on I asked for refund because it seems like they didn't even going to sell me anything Looks like scamUPD: The answers from Hallsintl isn't correct. They never told me that I should wait for my order 4-6 weeks. I have all emails from them. Every week or two they said that company on an annual leave and I shoud wait, than that Garbin (manufacture) on an annual leave and I should wait. Ones I received an email that  my item was shipped, but when I asked for tracking number they said It would be shipped soon, but never happened..."

5,Hallsintl,['Catering supplier'],4.3,2022-11-13,Greg,Tempering machine to the USA,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",John did a great job.  I bought the T5 tempering machine and it works great.  I live in the US and we were a bit worried about going with a UK supplier due to the difference in power and custom clearance.  There was a bit of delay on the Italy side and ordering in August was always going to be an issue (from an American perspective) but in the end the machine worked great and the purchase was successful

5,Hallsintl,['Catering supplier'],4.3,2022-03-30,Anna Lau,I found Halls international online…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",I found Halls international online which offer really good price compare to other sites.  John has been helpful before I ordered online when i called.  Though the delivery from supplier create a bit of problem but john has tried his best to solve out before the weekend.overall experience with john of Halls is good and responsive so will look to buy from them again when they can offer good price and have what we want.

4,Hallsintl,['Catering supplier'],4.3,2021-09-27,Joe,UK catering hardware supply,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",We used halls on behalf of a UK client for catering hardware across a number of locations.Halls were responsive and clear up front on expected deliveries as well as keeping us aware of the entire supply chain.As things worked out there were a few hiccups on the way (which in fairness were not down to Halls but the manufacturer) but this was resolved and covered off. This is not always the case. Nice to find a company that's willing to do what it takes to get things sorted.

5,Hallsintl,['Catering supplier'],4.3,2021-11-08,Paige Griffiths,Fantastic service!!,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Fantastic service from John at Halls especially when buying expensive equipment. Spoke directly over the phone and then onto quick, efficient emails to help us find the products we needed. Great correspondence! Delivery was great, arrived fast and on time with a really helpful + friendly delivery guy. Equipment in perfect condition and on very stable palate. Would really recommend when looking for a trustworthy company to deal with ordering etc. Will be ordering through this company again. Thanks so much for making it an easy experience 👍"

4,Hallsintl,['Catering supplier'],4.3,2022-10-03,Bethany moore,Very reasonably priced compared to…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Very reasonably priced compared to other websites. Easy to contact. I just happened to order at the wrong time when the factory ordered from closed for a few weeks (in italy) so it took a while getting to me but fault was not with halls international. I had issues ordering from the website but it was rectified quickly by sending an invoice instead. Rotisserie oven looks amazing! Yet to test it out so cannot review the oven itself. Liked the personal experience calling Halls as I kept getting  through to the same employee so I didn't have to keep repeating myself.

5,Hallsintl,['Catering supplier'],4.3,2021-08-13,German Kebab,I ordered a cheese sauce dispenser,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",I purchased a cheese sauce dispenser from Hallsintl recently. I was in communication with John. He answered all my calls and emails very promptly. I received my product within the timeframe promised (2 weeks I believe). The product finish is great but was missing a certain part. I got in contact with John who immediately resolved the issue and sent out the missing part. I did promise to order a few more of the same product but since then the prices unfortunately have gone up and exceeding our budget due to Brexit.

5,Hallsintl,['Catering supplier'],4.3,2022-11-04,Geoff,Highly Satisfied,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","This was a repeat order having had excellent service the first time around - and this time was no exception. Great value, efficiently handled and promptly delivered. A minor hiccup by the courier but this was quickly rectified. What more could you ask for!"

5,Hallsintl,['Catering supplier'],4.3,2022-02-20,Paul Christmas,Another boring review.,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Another boring review.I researched the product I wanted extensively. A Miraclean griddle. Halls international were the most competitive Company I found. Although I had not dealt with them before. I contacted them for more details. The company contacted me on Black Friday to offer an additional discount on their already low price.I ordered the unit It arrived on the day advised, in good condition. All very efficient and boring, no trauma or drama. So I will definitely use them again. As it was"

1,Hallsintl,['Catering supplier'],4.3,2023-07-03,Roxana Munteanu,I would acctually give 0 stars!,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I would acctually give 0 stars!Very rude customer service. I have been waiting for an item for 3 months. I explained that we need the item as we have financial loss without it. John has been extremly rude, has told me that the issue was with the delivery partners, but he found it, and then he made me a refund instead of actually sending the item, so I have to wait another 5 weeks l, as I am ordering the item form Holland.Please please please, do not use this company!I tried to speak with a manager, I was refused!"

5,Hallsintl,['Catering supplier'],4.3,2021-12-21,Taner Ben Dinler,John was absolutely fantastic we only…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",John was absolutely fantastic we only had days before Christmas to get our commercial fryers in before the new price hike of 10% and cut off for deliveries. John really gets results and gets things done 5 Star Service John. Many Thanks

5,Hallsintl,['Catering supplier'],4.3,2023-03-20,Emma Wilkinson,Excellent service!,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Bought a pallet of paper towels from Halls. John's communications were helpful and prompt.Pallet arrived on time and well packaged.Will use again, thank you!"

5,Hallsintl,['Catering supplier'],4.3,2022-01-26,Amanda Linning,Amazing customer service!!,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Ordered a water softener last Summer. There was a delay with the order but their customer service was just brilliant, they chased it up for me and kept me informed of the progress without me having to call them, which makes a change from most companies! Can’t recommend them enough…. Well done!!"

5,Hallsintl,['Catering supplier'],4.3,2022-10-20,Peter Wilson ,Excellent Company,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Bought a Mirror 1300E from halls and after shopping about seen these beat competitors by ££££s. The griddle is amazing. John has been quick to answer any queries. Very professional company. Thank you

5,Hallsintl,['Catering supplier'],4.3,2021-12-02,Xiao Yun Zhang,Had very pleasant experience with…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Had very pleasant experience with Hallsintl.  John helped me find the product that I was looking for, and guided me through the order. The item delivered before the estimate date. John also helped me communicate with carrier. Great service. Thank you very much."

5,Hallsintl,['Catering supplier'],4.3,2023-07-11,Soren Pople,Excellent after service!,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Excellent after service! We placed an order and (as these things do from time to time) there was a part missing. I emailed them and within the hour they'd responded. The day after they'd arrange the replacement part to be shipped. Thank you JOHN! very efficient and pro!

4,Hallsintl,['Catering supplier'],4.3,2022-01-22,Joan Temple,Ordered from their website for…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Ordered from their website for equipment for my business, as prices were very competitive.Arrived promptly. Jason organised my order, advising on alternative products for my business Big thanks Halls Int"

5,Hallsintl,['Catering supplier'],4.3,2022-01-14,Chris Richardson,Excellent customer service despite supply chain problems.,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I ordered and paid for a hob kettle. Unfortunately I was told that, because of the current supply chain problems, it was not in stock.John was extremely helpful and transparent, also very quick to reply to emails. Thank you John.I asked for a refund as the lead time for supply was quite long, again totally honest.My money was back in the account within an hour, excellent service.I have given 5 stars, not for the product, but for the excellent customer service I received, I wish all online companies were like this! Pity I didn't get my kettle but it's on back-order.Chris Richardson"

5,Hallsintl,['Catering supplier'],4.3,2023-02-15,Morag Evans,Highly recommended,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",I have used Halls a few times now and the prices are excellent value for money.  The customer service is excellent as is the website for being able to track orders and re-order with ease.  Highly recommend.

5,Hallsintl,['Catering supplier'],4.3,2020-03-04,Greg J,"Best price, great seller!","Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","looked around and got directed to these guys, honestly couldn’t have been more helpful. Best price, fast Shipping considering item was custom. Overall great!"

5,Hallsintl,['Catering supplier'],4.3,2021-12-14,James Walker,Very professional Company,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Very professional Company. John provided a first class service from start to finish. By far the best communication I have experienced.Nothing was too much trouble.I would not hesitate to recommend them and will certainly return.

5,Hallsintl,['Catering supplier'],4.3,2022-06-03,Lewis,Helpful and on time.,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Purchased a Pomati T10 Chocolate Tempering Machine.Well in fact I started ordering a T5, and just a few weeks before it was due to be delivered I realised an upgrade to the T10 suited be better, Halls kindly agreed to upgrade the order and a T10 was delivered in the specified timeframe instead."

1,Hallsintl,['Catering supplier'],4.3,2021-05-01,Vesa Luhtala,I bought meat mincer 10/2020,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","I bought meat mincer 10/2020. I got a factura and i paid it and after that they said that they have had a mistake in price and i must pay more. Okey, they promised after discussing make refunding(moreless 1800€) but nothing happend?! I put lot of emails to their accounts and they promised make refunding , but nothing happend until now(1.5.2021). They have not answer to my emails any more. At the beginner they said refunding problems becsuse covid. They have stole my money. I am sorry of my english but this has been horrible case and i am still waiting  for my money back."

1,Hallsintl,['Catering supplier'],4.3,2020-12-26,Mousa Falqi,At first i bought one pony cream…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","At first i bought one pony cream machine. The purchase was pleasant and arrived on time. The second purchase for the same machine was a unpleasant. The shipment hadn’t arrived for months, then i requested a refund. Since then they just kept promising the refund is under process. After few months they stopped replying to my emails. They stole over £2300.The contact was in touch is John Hallsuk.Order Nr 395Stay away"

1,Hallsintl,['Catering supplier'],4.3,2020-01-23,אורה צכנוביץ,Dont buy from this business they are fraud,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Dont buy from halls international in uk-  they are fraud !!!i bought from them kitchen equipment and they didnt supply it for over two months.finely i asked them to cancel and refund me.the manger by the name jone agreed and told me he will make full refund but the money was never returned back to me.i fill they are not honest and they stole my money.

5,Hallsintl,['Catering supplier'],4.3,2022-03-11,M Woodhams,After ordering from Halls intl I can…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","After ordering from Halls intl I can say although there were some hiccups along the way, John was very helpful in resolving the supply issues and even made alternative suggestions for similar equipment. All in all I couldn't fault the customer service side of Halls but would suggest calling them before placing orders as they are far more informative and helpful then through their website. I would definitely give them first refusal for future equipment."

5,Hallsintl,['Catering supplier'],4.3,2022-03-01,Neville King,Excellent service from the team at…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Excellent service from the team at Halls Intl. Enquiry was responded to promptly. Requirements were established and product was despatched quickly. Would highly recommend.

5,Hallsintl,['Catering supplier'],4.3,2023-03-15,vijay tailor,New tray Sealer and happy customer,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Great company to deal with, John's quick responses and able to advise if your not sure. If you need equipment and good service Halls is a great choice."

5,Hallsintl,['Catering supplier'],4.3,2022-09-22,Tom,Great service on the deliery of the…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Great service on the deliery of the machine.Got back to me quickly on timetables for the delivery and any queries I had. Would recommend them highly.

5,Hallsintl,['Catering supplier'],4.3,2022-01-10,Ann Todd,Excellent service from Jason,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Excellent service from Jason , very professional and helpful , nothing was any trouble , got the part I needed and was sent to me promptly,"

5,Hallsintl,['Catering supplier'],4.3,2021-05-10,Ann,Received item as stated,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Received item as stated, every time I emailed I got a fast response back, very happy with the service and the goods, would recommend the company, I received tracking number , tracked my item , it arrived safely and as described"

5,Hallsintl,['Catering supplier'],4.3,2021-11-08,Hugo,Great service and very helpful staff,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Great service and very helpful staff!  Top brands and we had correspondence on order times throughout

4,Hallsintl,['Catering supplier'],4.3,2023-02-16,Trevor Brooks,Hatco salamander,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Great product received today,after a few problems with the courier! John was great at chasing them up and keeping me in the loop!"

5,Hallsintl,['Catering supplier'],4.3,2023-07-21,Nigel,Excellent service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Excellent service, order arrived damaged by the courier contacted John , next day full order arrived as it should. Very good after order communication will recommend and use again"

5,Hallsintl,['Catering supplier'],4.3,2022-04-10,Yacira,Amazing customer service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Amazing customer service, with great products! thank you so much for helping me out."

5,Hallsintl,['Catering supplier'],4.3,2023-02-20,Ed,Inexpensive item,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Nice quick delivery, Item inexpensive compared to other suppliers, happy with the product that is an electric wall hand dryer."

5,Hallsintl,['Catering supplier'],4.3,2022-02-27,Chet,Great customer service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Great customer service - had a small hiccup with the delivery company which Halls were all over to find a solution quickly and professionally

5,Hallsintl,['Catering supplier'],4.3,2022-06-14,Pippa Lightbown,Excellent customer service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Excellent customer service - went the extra mile to source a newer model at the same price.

5,Hallsintl,['Catering supplier'],4.3,2021-05-13,Pat,Very large range of products and…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Very large range of products and professional service. Will use again

5,Hallsintl,['Catering supplier'],4.3,2023-03-10,Bruce Ferrossa,Great prices on paper hand towels,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Great prices on paper hand towels, excellent product, fast delivery"

5,Hallsintl,['Catering supplier'],4.3,2023-06-06,John Cochrane,Bought fryer communication was…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Bought fryer communication was brilliant compared with other companies.Will definitely  use again.Cheers

5,Hallsintl,['Catering supplier'],4.3,2022-05-04,OCTAVIANCIGHIR,The buyiing  did go through  all the…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",The buyiing  did go through  all the way   ok    any hold up was dealt  with it fast                 Thank you guys!!

5,Hallsintl,['Catering supplier'],4.3,2022-10-26,James Enticott,Panasonic microwave,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Good courier, good product competitively pricedThank you"

5,Hallsintl,['Catering supplier'],4.3,2022-01-25,Robert Hrisca,Really easy,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Really easy, fast and efficient services"

5,Hallsintl,['Catering supplier'],4.3,2023-04-09,Robert Taylor,Great customer service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Great customer service. Love this

5,Hallsintl,['Catering supplier'],4.3,2021-08-03,Laura,Exceptional service,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Exceptional service. Great product. Would highly recommend.

4,Hallsintl,['Catering supplier'],4.3,2021-12-09,Christopher Simmons,Good service from John,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Good service from John, communication with emails and product delivery was swift"

4,Mussarats,['Restaurant'],4.4,2023-10-12,Carolina Irene Stevany,Never had an experience with Indian or…,"A modern, contemporary twist on a variety of different Cuisines!",Never had an experience with Indian or Pakistan dish before but for sure will be back if i had a chance. Thank you for the experience and for food

5,Mussarats,['Restaurant'],4.4,2023-08-16,Dave Wontumi,What a great restaurant!,"A modern, contemporary twist on a variety of different Cuisines!","What a great restaurant!! From the greeting at the door, to the ordering and service through to the magic show this was an excellent night out for all the family. Particular mention should go to Sanaa a wonderful host, Salim with some amazing card tricks (need to be seen to be believed) and Mohammad who dealt expertly and efficiently with our order and getting us safely home. We ordered the Tikka Masala, Mixed Grill, Lamb Karahi, all the Nans and Samosas with milk shakes and all were considerately prepared and presented. I cannot recommend this place enough and will visit again. Dave W and family London"

5,Mussarats,['Restaurant'],4.4,2023-08-09,Khalid Siddiqi,Best Service Best Food,"A modern, contemporary twist on a variety of different Cuisines!","First time at Mussarat's. I would recommend everyone to please do visit the place, have your choice of menu cooked fresh and from scratch. Friendly and clean atmosphere. Furniture, decor and cutlery, basically everything  is set in a modern look. I went with my family of 5. Mr Khan and his team took good care of us. Their hospitality and behaviour was respectful towards guests. We ordered steaks, palak chicken, pilau rice and chicken Manchurian. All the items were cooked fresh, no malodour and presentation was A*. Mr Saleem entertaint us in end with his cards tricks which made our day. First time something like this we saw at the restaurant in Manchester. Everyone dealt with us with nice smile and gave welcoming vibes. Only issue which we found was with the spice.  We ordered Mild spice, food came which was hot for us.I hope it keeps its standard like this. Well done to all the team."

5,Mussarats,['Restaurant'],4.4,2022-07-03,Tracy Hill,We passed by here quite a few times I'm…,"A modern, contemporary twist on a variety of different Cuisines!","We passed by here quite a few times I'm so glad we finally stopped! All day breakfast and a great kids menu. I had a delicious tenderloin, and our waitress was wonderfully hospitable. The atmosphere was wonderful as well. And lastly the rotating cake display, like shut up. This is a wonderful restaurant and we will certainly visit more frequently!"

5,Mussarats,['Restaurant'],4.4,2021-12-06,Kizayah Ozeki,Returning customer ❤️,"A modern, contemporary twist on a variety of different Cuisines!","Returning customer ❤️Lovely customer service at Mussarats. A big shout out to Mr Khan, Saleem the musician and the rest of the team. Definitely a spot to visit. Family atmosphere - (tandoori mixed grill a brilliant recommendation when you can’t make your mind up and want a bit of everything on the starter!) we’re quite picky with our food but it was brilliantly made. Can definitely say a return to spot for us and a safe haven for when we can’t make our minds where to go!"

5,Mussarats,['Restaurant'],4.4,2021-09-23,Mike Adams,Called in at Mussarat's on Wilmslow RD .,"A modern, contemporary twist on a variety of different Cuisines!","Called in at Mussarat's on Wilmslow Road on the off chance as I fancied a curry, on looking at the menu I was surprised to see the variety of world foods, What a great idea, especially for large groups as not everyone may want a curry. Khan and the rest of the staff where most welcoming and attentive and the food was absolutely fantastic, I will definitely be going back. A big THANK YOU for great food and great service. Mike."

5,Mussarats,['Restaurant'],4.4,2022-06-18,Hamzah Butt,Highly enjoyed my first visit here…,"A modern, contemporary twist on a variety of different Cuisines!","Highly enjoyed my first visit here yesterday with my family. Food, venue, service and hospitality was amazing. We were taken care of really well. Many times the waiters and bosses came to our table to make sure we were OK or if we needed anything, very nice people. Definitely worth coming here again."

5,Mussarats,['Restaurant'],4.4,2021-09-30,tabs tabs,Fantastic restaurant,"A modern, contemporary twist on a variety of different Cuisines!","We visited the curry mile yesterday and wasn’t sure where to go, mussarats seemed inviting from the aesthetics. We were welcomed by a lovely man named Khan, he definitely had great customer service skills. He gave us the menu and asked to look through it and if it appealed to us he would direct us to a table he could tell we looked unsure my body language must have gave it away. I appreciated the fact he wanted us to make our own judgment. My husband and I were ready to be seated, the food didn’t take long to arrive and I’m glad I made the right choice the food was delicious.Mr Khan came to check if the food was ok, the waiters asked us if we needed anything else. Overall a fantastic restaurant and we’ll definitely be back again. Zeb and Tabs"

5,Mussarats,['Restaurant'],4.4,2022-07-23,Areeba Ali,The best restaurant to eat in Manchester!,"A modern, contemporary twist on a variety of different Cuisines!",The best restaurant to eat on Wilmslow or even in Manchester in general. We were served by khan and his team and I cannot express enough how comfortable this man made us feel. Genuinely the nicest and most caring people ever. The food was cooked exactly to our taste and was absolutely delicious. And for the price you can't even go wrong. 100 percent will be coming back with the rest of our family. Thankyou khan and your lovely team for the amazing service.

5,Mussarats,['Restaurant'],4.4,2022-06-18,Alishba Yaqub,Really good service the staff are so…,"A modern, contemporary twist on a variety of different Cuisines!",Really good service the staff are so welcoming and nice ! The manager himself was lovely and made sure all are good was ok . Khan was a lovely host and showed us quality dishes to choose from. Definitely a place to go with the family . The chicken karahi and biryani was soo nice . Highly recommend!

